program,jurisdiction,element,level,family,note
medicaid,us-id,M-SS-INCOME-TABLE,state,state eligibility manual appendix / annual income-level table or notice,"not found in held text (searched 357 provisions in Idaho's program and pointer scopes); publisher index lists untaken families: medicaid_eligibility_rule_pdf (2 of 2 not taken); other_title_16_rule_pdf (19 of 19 not taken); index https://adminrules.idaho.gov/current-rules/; the CMS eligibility-levels compilation (us/form/cms/medicaid-chip-bhp-eligibility-levels/block-1, 2023-12-01 values) is the o"
medicaid,us-ks,M-SS-INCOME-TABLE,state,state eligibility manual appendix / annual income-level table or notice,"not found in held text (searched 632 provisions in Kansas's program and pointer scopes); publisher index lists untaken families: mkeesm_prior_edition_link (47 of 47 not taken); index https://www.kancare.ks.gov/data-policy/policy/eligibility/manuals; the CMS eligibility-levels compilation (us/form/cms/medicaid-chip-bhp-eligibility-levels/block-1, 2023-12-01 values) is the only held source and does "
medicaid,us-mn,M-SS-INCOME-TABLE,state,state eligibility manual appendix / annual income-level table or notice,"not found in held text (searched 2416 provisions in Minnesota's program and pointer scopes); publisher index lists untaken families: manual_topic_html (1 of 345 not taken); home_page_bulletin_pdf (3 of 3 not taken); index https://hcopub.dhs.state.mn.us/epm/home.htm; the CMS eligibility-levels compilation (us/form/cms/medicaid-chip-bhp-eligibility-levels/block-1, 2023-12-01 values) is the only held"
medicaid,us-oh,M-SS-INCOME-TABLE,state,state eligibility manual appendix / annual income-level table or notice,"not found in held text (searched 96 provisions in Ohio's program and pointer scopes); publisher index lists untaken families: chapter_landing_page (6 of 6 not taken); index https://codes.ohio.gov/ohio-administrative-code/5160:1; the CMS eligibility-levels compilation (us/form/cms/medicaid-chip-bhp-eligibility-levels/block-1, 2023-12-01 values) is the only held source and does not satisfy a current"
medicaid,us-wy,M-SS-INCOME-TABLE,state,state eligibility manual appendix / annual income-level table or notice,"no medicaid document taken for this state (searched 0 provisions in Wyoming's program and pointer scopes); publisher lists: manual_policy_page_html (107 of 107 not taken); eligibility_table_html (17 of 17 not taken); index https://ecom.wyo.gov/; the CMS eligibility-levels compilation (us/form/cms/medicaid-chip-bhp-eligibility-levels/block-1, 2023-12-01 values) is the only held source and does not "
medicaid,us-wy,M-SS-RESOURCE-TABLE,state,state eligibility manual appendix / annual income-level table or notice,"no medicaid document taken for this state (searched 0 provisions in Wyoming's program and pointer scopes plus 237 CMS SPA/plan rows); publisher lists: manual_policy_page_html (107 of 107 not taken); eligibility_table_html (17 of 17 not taken); index https://ecom.wyo.gov/; also carried by Medicaid state plan attachment 2.6-A and supplements (financial eligibility, income and resource standards) on "
chip,us-ak,C-SS-INCOME-PREMIUM-TABLE,state,state eligibility manual appendix / annual income-level table or notice,"not found in held text (searched 191 provisions in Alaska's program and pointer scopes); publisher index lists untaken families: magi_manual_topic_html (64 listed in the index; the run took 64 documents in all); index http://dpaweb.hss.state.ak.us/manuals/MAGI2/whdata/whtdata0.htm; the CMS eligibility-levels compilation (us/form/cms/medicaid-chip-bhp-eligibility-levels/block-1, 2023-12-01 values) "
chip,us-az,C-SS-INCOME-PREMIUM-TABLE,state,state eligibility manual appendix / annual income-level table or notice,"not found in held text (searched 3969 provisions in Arizona's program and pointer scopes); publisher index lists untaken families: toc_repeat_of_listed_topic (1632 of 1632 not taken); index https://epm.azahcccs.gov/EligibilityPolicyManual/index.html; the CMS eligibility-levels compilation (us/form/cms/medicaid-chip-bhp-eligibility-levels/block-1, 2023-12-01 values) is the only held source and does"
chip,us-fl,C-SS-INCOME-PREMIUM-TABLE,state,state eligibility manual appendix / annual income-level table or notice,"no chip document taken for this state (searched 1059 provisions in Florida's program and pointer scopes); publisher lists: (index inventoried, not extractable through the generic path); index https://www.floridakidcare.org/; the CMS eligibility-levels compilation (us/form/cms/medicaid-chip-bhp-eligibility-levels/block-1, 2023-12-01 values) is the only held source and does not satisfy a current-yea"
chip,us-hi,C-SS-INCOME-PREMIUM-TABLE,state,state eligibility manual appendix / annual income-level table or notice,not found in held text (searched 786 provisions in Hawaii's program and pointer scopes); publisher index lists untaken families: har_title_17_med_quest_chapter_pdf_17xx (49 listed in the index; the run took 2 documents in all); har_title_17_other_chapter_pdf (91 listed in the index; the run took 2 documents in all); index https://humanservices.hawaii.gov/admin-rules-2/admin-rules-for-programs/; th
chip,us-me,C-SS-INCOME-PREMIUM-TABLE,state,state eligibility manual appendix / annual income-level table or notice,not found in held text (searched 105 provisions in Maine's program and pointer scopes); publisher index lists untaken families: rule_chapter_docx (2 listed in the index; the run took 1 documents in all); rule_chapter_doc (3 listed in the index; the run took 1 documents in all); rule_appendices_docx (1 listed in the index; the run took 1 documents in all); index https://www.maine.gov/sos/cec/rules/
chip,us-mn,C-SS-INCOME-PREMIUM-TABLE,state,state eligibility manual appendix / annual income-level table or notice,"not found in held text (searched 2416 provisions in Minnesota's program and pointer scopes); publisher index lists untaken families: epm_ma_fca_topic (23 listed in the index; the run took 2 documents in all); index https://hcopub.dhs.state.mn.us/epm/2_2.htm; the CMS eligibility-levels compilation (us/form/cms/medicaid-chip-bhp-eligibility-levels/block-1, 2023-12-01 values) is the only held source "
chip,us-nh,C-SS-INCOME-PREMIUM-TABLE,state,state eligibility manual appendix / annual income-level table or notice,"not found in held text (searched 737 provisions in New Hampshire's program and pointer scopes); publisher index lists untaken families: he_w_chapter_html (1 listed in the index; the run took 1 documents in all); index https://gc.nh.gov/rules/state_agencies/he-w800.html; the CMS eligibility-levels compilation (us/form/cms/medicaid-chip-bhp-eligibility-levels/block-1, 2023-12-01 values) is the only "
chip,us-nm,C-SS-INCOME-PREMIUM-TABLE,state,state eligibility manual appendix / annual income-level table or notice,"not found in held text (searched 164 provisions in New Mexico's program and pointer scopes); publisher index lists untaken families: nmac_part_html_in_force (4 listed in the index; the run took 4 documents in all); index https://www.srca.nm.gov/nmac-home/nmac-titles/title-8-social-services/; the CMS eligibility-levels compilation (us/form/cms/medicaid-chip-bhp-eligibility-levels/block-1, 2023-12-0"
chip,us-oh,C-SS-INCOME-PREMIUM-TABLE,state,state eligibility manual appendix / annual income-level table or notice,"not found in held text (searched 96 provisions in Ohio's program and pointer scopes); publisher index lists untaken families: chapter_landing_page (6 of 6 not taken); index https://codes.ohio.gov/ohio-administrative-code/5160:1; the CMS eligibility-levels compilation (us/form/cms/medicaid-chip-bhp-eligibility-levels/block-1, 2023-12-01 values) is the only held source and does not satisfy a current"
chip,us-ri,C-SS-INCOME-PREMIUM-TABLE,state,state eligibility manual appendix / annual income-level table or notice,"not found in held text (searched 715 provisions in Rhode Island's program and pointer scopes); publisher index lists untaken families: ricr_part_active (4 listed in the index; the run took 2 documents in all); index https://rules.sos.ri.gov/Organizations/SubChapter/210-30-00; the CMS eligibility-levels compilation (us/form/cms/medicaid-chip-bhp-eligibility-levels/block-1, 2023-12-01 values) is the"
chip,us-sc,C-SS-INCOME-PREMIUM-TABLE,state,state eligibility manual appendix / annual income-level table or notice,not found in held text (searched 50 provisions in South Carolina's program and pointer scopes); publisher index lists untaken families: miap_manual_docx (1 of 1 not taken); staff_training_or_forms_link (9 of 9 not taken); index https://www.scdhhs.gov/providers/manuals/sc-medicaid-policy-and-procedures-manual; the CMS eligibility-levels compilation (us/form/cms/medicaid-chip-bhp-eligibility-levels/
