program,jurisdiction,element,family,scope_version,citation_path,note
snap,us-sc,snap_s37,state_statute,,,"searched 651 provisions of 5 SNAP scope(s) ['2026-05-27-sc-snap-manual', '2026-07-13-recovery', '2026-09-13-snap-et-state-plan', '2026-05-29-r2026-07-15-self-contained', '2026-07-13-recovery'] for regex 'state.funded[^.]{0,200}(non.?citizen|immigrant|alien|legal permanent|CFAP|\\bFAP\\b)|(non.?citiz"
snap,us-sc,snap_s40,state_manual_or_regulation,,,"searched 651 provisions of 5 SNAP scope(s) ['2026-05-27-sc-snap-manual', '2026-07-13-recovery', '2026-09-13-snap-et-state-plan', '2026-05-29-r2026-07-15-self-contained', '2026-07-13-recovery'] for regex 'restaurant meals? program|\\bRMP\\b|restaurant meals?[^.]{0,120}(elderly|disabled|homeless)': no"
snap,us-sc,snap_s53,state_statute,,,"searched 651 provisions of 5 SNAP scope(s) ['2026-05-27-sc-snap-manual', '2026-07-13-recovery', '2026-09-13-snap-et-state-plan', '2026-05-29-r2026-07-15-self-contained', '2026-07-13-recovery'] for regex '(state|district|locally)[- ]funded[^.]{0,120}(minimum (benefit|allotment)|minimum brings|SNAP su"
snap,us-sc,snap_s59,state_manual_or_regulation,,,"searched 651 provisions of 5 SNAP scope(s) ['2026-05-27-sc-snap-manual', '2026-07-13-recovery', '2026-09-13-snap-et-state-plan', '2026-05-29-r2026-07-15-self-contained', '2026-07-13-recovery'] for regex 'cash.out (state|project|program|payments)|SSI recipients? (in|from) (a )?[^.]{0,20}cash.out|SSI/"
snap,us-sd,snap_s01,state_manual_or_regulation,,,"searched 425 provisions of 2 SNAP scope(s) ['2026-07-21-sd-snap-manual', '2026-09-13-snap-et-state-plan'] for regex 'broad.based categorical|expanded categorical|modified categorical|\\bBBCE\\b|\\bECE\\b households|categorical eligibility is expanded|categorical(ly)? eligib[^.]{0,200}\\b(200|185|165"
snap,us-sd,snap_s02,state_manual_or_regulation,,,"searched 425 provisions of 2 SNAP scope(s) ['2026-07-21-sd-snap-manual', '2026-09-13-snap-et-state-plan'] for regex '(categorical(ly)?|BBCE|expanded)[^.]{0,300}\\b(200|185|165|160|150)\\s?(%|percent)|\\b(200|185|165|160|150)\\s?(%|percent)[^.]{0,200}(categorical|BBCE)': no match; rulebook recorded p"
snap,us-sd,snap_s03,state_manual_or_regulation,,,"searched 425 provisions of 2 SNAP scope(s) ['2026-07-21-sd-snap-manual', '2026-09-13-snap-et-state-plan'] for regex '(categorical(ly)?|BBCE|expanded|\\bECE\\b)[^.]{0,300}(resource|asset)s? (test|limit)s?[^.]{0,120}(not apply|waive|no |exempt|does not|not subject)|(no|without an?|not subject to|exemp"
snap,us-sd,snap_s18,state_table_or_transmittal,,,"searched 425 provisions of 2 SNAP scope(s) ['2026-07-21-sd-snap-manual', '2026-09-13-snap-et-state-plan'] for regex 'maximum (monthly )?(allotment|benefit)s?[^.]{0,200}\\$\\s?\\d{3}|thrifty food plan[^.]{0,120}\\$\\s?\\d{3}|(allotment|basis of issuance|benefit issuance) (table|chart|schedule)s?|basi"
snap,us-sd,snap_s32,state_plan,,,publisher index not inventoried family-by-family (state not in the #680 completion queue; original 2026-05/07 discovery recorded the manual only); 272.2 plans are not routinely published and FNS does not post them
snap,us-sd,snap_s33,state_manual_or_regulation,,,"searched 425 provisions of 2 SNAP scope(s) ['2026-07-21-sd-snap-manual', '2026-09-13-snap-et-state-plan'] for regex 'transitional benefits? (alternative|assistance|period|reporting|option)|\\bTBA\\b|transitional (SNAP|food|CalFresh|FoodShare|food stamp)|\\bTSNAP\\b|\\bTFA\\b': no match; rulebook rec"
snap,us-sd,snap_s37,state_statute,,,"searched 425 provisions of 2 SNAP scope(s) ['2026-07-21-sd-snap-manual', '2026-09-13-snap-et-state-plan'] for regex 'state.funded[^.]{0,200}(non.?citizen|immigrant|alien|legal permanent|CFAP|\\bFAP\\b)|(non.?citizen|immigrant|alien)s?[^.]{0,200}state.funded (food|nutrition|snap|benefit|supplemental)"
snap,us-sd,snap_s39,state_manual_or_regulation,,,"searched 425 provisions of 2 SNAP scope(s) ['2026-07-21-sd-snap-manual', '2026-09-13-snap-et-state-plan'] for regex 'combined application project|\\bCAP\\b[^.]{0,80}\\bSSI\\b|elderly simplified application|\\bESAP\\b|\\bSCAP\\b|\\bNYSCAP\\b|\\bMSCAP\\b|\\bSSI CAP\\b': no match; rulebook recorded pub"
snap,us-sd,snap_s40,state_manual_or_regulation,,,"searched 425 provisions of 2 SNAP scope(s) ['2026-07-21-sd-snap-manual', '2026-09-13-snap-et-state-plan'] for regex 'restaurant meals? program|\\bRMP\\b|restaurant meals?[^.]{0,120}(elderly|disabled|homeless)': no match; rulebook recorded published_current in the 2026-05/07 discovery but the publish"
snap,us-sd,snap_s53,state_statute,,,"searched 425 provisions of 2 SNAP scope(s) ['2026-07-21-sd-snap-manual', '2026-09-13-snap-et-state-plan'] for regex '(state|district|locally)[- ]funded[^.]{0,120}(minimum (benefit|allotment)|minimum brings|SNAP supplement|supplemental (SNAP|food)|Any size \\$)|minimum state supplement|\\bMSS\\b bene"
snap,us-tn,snap_s20,state_table_or_transmittal,,,"searched 707 provisions of 6 SNAP scope(s) ['2026-09-14-snap-fy2026-state-transmittal', '2026-07-13-recovery', '2026-09-11-tn-snap-manual-supersede', '2026-09-13-snap-et-state-plan', '2026-05-29-r2026-07-15-self-contained', '2026-07-13-recovery'] for regex '(October 1, 2025|FY ?2026|fiscal year 2026"
snap,us-tn,snap_s23,state_manual_or_regulation,,,"searched 707 provisions of 6 SNAP scope(s) ['2026-09-14-snap-fy2026-state-transmittal', '2026-07-13-recovery', '2026-09-11-tn-snap-manual-supersede', '2026-09-13-snap-et-state-plan', '2026-05-29-r2026-07-15-self-contained', '2026-07-13-recovery'] for regex 'simplified report|semi.annual report|perio"
snap,us-tn,snap_s50,state_manual_or_regulation,,,"searched 707 provisions of 6 SNAP scope(s) ['2026-09-14-snap-fy2026-state-transmittal', '2026-07-13-recovery', '2026-09-11-tn-snap-manual-supersede', '2026-09-13-snap-et-state-plan', '2026-05-29-r2026-07-15-self-contained', '2026-07-13-recovery'] for regex 'self.employ(ment|ed)[^.]{0,250}(expense|de"
snap,us-tx,snap_s04,state_manual_or_regulation,,,"searched 4964 provisions of 3 SNAP scope(s) ['2026-05-27-tx-manuals-r2026-07-15-self-contained', '2026-07-13-recovery-r2026-07-17-dedup', '2026-09-10-snap-state-manual-completion'] for regex '(heating|cooling|standard) utility (allowance|standard)[^.]{0,200}\\$\\s?\\d{2,4}|\\bHCSUA\\b[^.]{0,200}\\$\"
snap,us-tx,snap_s15,state_table_or_transmittal,,,"searched 4964 provisions of 3 SNAP scope(s) ['2026-05-27-tx-manuals-r2026-07-15-self-contained', '2026-07-13-recovery-r2026-07-17-dedup', '2026-09-10-snap-state-manual-completion'] for regex 'standard deduction[^.]{0,160}\\$\\s?\\d{3}\\b': no match; manual index recorded complete family-by-family, n"
snap,us-tx,snap_s17,state_table_or_transmittal,,,"searched 4964 provisions of 3 SNAP scope(s) ['2026-05-27-tx-manuals-r2026-07-15-self-contained', '2026-07-13-recovery-r2026-07-17-dedup', '2026-09-10-snap-state-manual-completion'] for regex '(gross|net) (monthly )?income (limit|standard|test|eligibility)s?[^.]{0,300}\\$\\s?\\d{3}|income eligibility"
snap,us-ut,snap_s05,state_manual_or_regulation,,,"searched 2465 provisions of 4 SNAP scope(s) ['2026-05-27-ut-manuals-r2026-07-15-self-contained', '2026-07-13-recovery', '2026-09-14-snap-fy2026-state-transmittal', '2026-09-13-snap-et-state-plan'] for regex '(limited|basic|non.heating|nonheating) utility (allowance|standard)|\\bLUA\\b|\\bBUA\\b|\\bN"
snap,us-ut,snap_s16,state_table_or_transmittal,,,"searched 2465 provisions of 4 SNAP scope(s) ['2026-05-27-ut-manuals-r2026-07-15-self-contained', '2026-07-13-recovery', '2026-09-14-snap-fy2026-state-transmittal', '2026-09-13-snap-et-state-plan'] for regex '(maximum|cap(ped)?|limit(ed)?)[^.]{0,60}(excess )?shelter (deduction|expense|cost)s?[^.]{0,1"
snap,us-ut,snap_s17,state_table_or_transmittal,,,"searched 2465 provisions of 4 SNAP scope(s) ['2026-05-27-ut-manuals-r2026-07-15-self-contained', '2026-07-13-recovery', '2026-09-14-snap-fy2026-state-transmittal', '2026-09-13-snap-et-state-plan'] for regex '(gross|net) (monthly )?income (limit|standard|test|eligibility)s?[^.]{0,300}\\$\\s?\\d{3}|in"
snap,us-ut,snap_s20,state_table_or_transmittal,,,"searched 2465 provisions of 4 SNAP scope(s) ['2026-05-27-ut-manuals-r2026-07-15-self-contained', '2026-07-13-recovery', '2026-09-14-snap-fy2026-state-transmittal', '2026-09-13-snap-et-state-plan'] for regex '(October 1, 2025|FY ?2026|fiscal year 2026|FFY ?2026|10/1/(20)?25|10/01/(20)?25|effective (O"
snap,us-vt,snap_s20,state_table_or_transmittal,,,"searched 1100 provisions of 3 SNAP scope(s) ['2026-07-21-vt-3squaresvt-manual', '2026-09-14-snap-fy2026-state-transmittal', '2026-09-13-snap-et-state-plan'] for regex '(October 1, 2025|FY ?2026|fiscal year 2026|FFY ?2026|10/1/(20)?25|10/01/(20)?25|effective (October|Oct\\.?) (1, )?2025)[^.]{0,300}(a"
snap,us-va,snap_s05,state_manual_or_regulation,,,"searched 765 provisions of 2 SNAP scope(s) ['2026-07-21-va-snap-manual', '2026-09-13-snap-et-state-plan'] for regex '(limited|basic|non.heating|nonheating) utility (allowance|standard)|\\bLUA\\b|\\bBUA\\b|\\bNHSUA\\b|non.heating standard': no match; manual index recorded complete family-by-family, n"
snap,us-va,snap_s16,state_table_or_transmittal,,,"searched 765 provisions of 2 SNAP scope(s) ['2026-07-21-va-snap-manual', '2026-09-13-snap-et-state-plan'] for regex '(maximum|cap(ped)?|limit(ed)?)[^.]{0,60}(excess )?shelter (deduction|expense|cost)s?[^.]{0,120}\\$\\s?\\d{3}|(excess )?shelter (deduction|expense|cost)s?[^.]{0,80}(cap|maximum|limit)["
snap,us-va,snap_s20,state_table_or_transmittal,,,"searched 765 provisions of 2 SNAP scope(s) ['2026-07-21-va-snap-manual', '2026-09-13-snap-et-state-plan'] for regex '(October 1, 2025|FY ?2026|fiscal year 2026|FFY ?2026|10/1/(20)?25|10/01/(20)?25|effective (October|Oct\\.?) (1, )?2025)[^.]{0,300}(allotment|income (limit|standard)|standard deduction"
snap,us-wa,snap_s03,state_manual_or_regulation,,,"searched 1638 provisions of 5 SNAP scope(s) ['2026-07-21-wa-eaz-manual', '2026-09-13-snap-et-state-plan', '2026-06-25-388-450-r2026-07-15-self-contained', '2026-06-25-388-478-r2026-07-15-self-contained-r2026-07-17-dedup', '2026-07-01-388-474-r2026-07-15-self-contained-r2026-07-17-dedup'] for regex '"
snap,us-wa,snap_s07,state_manual_or_regulation,,,"searched 1638 provisions of 5 SNAP scope(s) ['2026-07-21-wa-eaz-manual', '2026-09-13-snap-et-state-plan', '2026-06-25-388-450-r2026-07-15-self-contained', '2026-06-25-388-478-r2026-07-15-self-contained-r2026-07-17-dedup', '2026-07-01-388-474-r2026-07-15-self-contained-r2026-07-17-dedup'] for regex '"
snap,us-wa,snap_s10,state_manual_or_regulation,,,"searched 1638 provisions of 5 SNAP scope(s) ['2026-07-21-wa-eaz-manual', '2026-09-13-snap-et-state-plan', '2026-06-25-388-450-r2026-07-15-self-contained', '2026-06-25-388-478-r2026-07-15-self-contained-r2026-07-17-dedup', '2026-07-01-388-474-r2026-07-15-self-contained-r2026-07-17-dedup'] for regex '"
snap,us-wa,snap_s15,state_table_or_transmittal,,,"searched 1638 provisions of 5 SNAP scope(s) ['2026-07-21-wa-eaz-manual', '2026-09-13-snap-et-state-plan', '2026-06-25-388-450-r2026-07-15-self-contained', '2026-06-25-388-478-r2026-07-15-self-contained-r2026-07-17-dedup', '2026-07-01-388-474-r2026-07-15-self-contained-r2026-07-17-dedup'] for regex '"
snap,us-wa,snap_s32,state_plan,,,publisher index not inventoried family-by-family (state not in the #680 completion queue; original 2026-05/07 discovery recorded the manual only); 272.2 plans are not routinely published and FNS does not post them
snap,us-wa,snap_s38,state_manual_or_regulation,,,"searched 1638 provisions of 5 SNAP scope(s) ['2026-07-21-wa-eaz-manual', '2026-09-13-snap-et-state-plan', '2026-06-25-388-450-r2026-07-15-self-contained', '2026-06-25-388-478-r2026-07-15-self-contained-r2026-07-17-dedup', '2026-07-01-388-474-r2026-07-15-self-contained-r2026-07-17-dedup'] for regex '"
snap,us-wa,snap_s40,state_manual_or_regulation,,,"searched 1638 provisions of 5 SNAP scope(s) ['2026-07-21-wa-eaz-manual', '2026-09-13-snap-et-state-plan', '2026-06-25-388-450-r2026-07-15-self-contained', '2026-06-25-388-478-r2026-07-15-self-contained-r2026-07-17-dedup', '2026-07-01-388-474-r2026-07-15-self-contained-r2026-07-17-dedup'] for regex '"
snap,us-wa,snap_s53,state_statute,,,"searched 1638 provisions of 5 SNAP scope(s) ['2026-07-21-wa-eaz-manual', '2026-09-13-snap-et-state-plan', '2026-06-25-388-450-r2026-07-15-self-contained', '2026-06-25-388-478-r2026-07-15-self-contained-r2026-07-17-dedup', '2026-07-01-388-474-r2026-07-15-self-contained-r2026-07-17-dedup'] for regex '"
snap,us-wa,snap_s59,state_manual_or_regulation,,,"searched 1638 provisions of 5 SNAP scope(s) ['2026-07-21-wa-eaz-manual', '2026-09-13-snap-et-state-plan', '2026-06-25-388-450-r2026-07-15-self-contained', '2026-06-25-388-478-r2026-07-15-self-contained-r2026-07-17-dedup', '2026-07-01-388-474-r2026-07-15-self-contained-r2026-07-17-dedup'] for regex '"
snap,us-wv,snap_s03,state_manual_or_regulation,,,"searched 2398 provisions of 3 SNAP scope(s) ['2026-07-21-wv-income-maintenance-manual', '2026-07-21-wv-snap-healthy-choices-overlay', '2026-09-13-snap-et-state-plan'] for regex '(categorical(ly)?|BBCE|expanded|\\bECE\\b)[^.]{0,300}(resource|asset)s? (test|limit)s?[^.]{0,120}(not apply|waive|no |exem"
snap,us-wv,snap_s04,state_manual_or_regulation,,,"searched 2398 provisions of 3 SNAP scope(s) ['2026-07-21-wv-income-maintenance-manual', '2026-07-21-wv-snap-healthy-choices-overlay', '2026-09-13-snap-et-state-plan'] for regex '(heating|cooling|standard) utility (allowance|standard)[^.]{0,200}\\$\\s?\\d{2,4}|\\bHCSUA\\b[^.]{0,200}\\$\\s?\\d{2,4}|\\"
snap,us-wv,snap_s05,state_manual_or_regulation,,,"searched 2398 provisions of 3 SNAP scope(s) ['2026-07-21-wv-income-maintenance-manual', '2026-07-21-wv-snap-healthy-choices-overlay', '2026-09-13-snap-et-state-plan'] for regex '(limited|basic|non.heating|nonheating) utility (allowance|standard)|\\bLUA\\b|\\bBUA\\b|\\bNHSUA\\b|non.heating standard':"
snap,us-wv,snap_s07,state_manual_or_regulation,,,"searched 2398 provisions of 3 SNAP scope(s) ['2026-07-21-wv-income-maintenance-manual', '2026-07-21-wv-snap-healthy-choices-overlay', '2026-09-13-snap-et-state-plan'] for regex 'mandatory (standard )?utility|(SUA|HCSUA|standard utility allowance|utility (allowance|standard))s? (is|are) mandatory|mus"
snap,us-wv,snap_s10,state_manual_or_regulation,,,"searched 2398 provisions of 3 SNAP scope(s) ['2026-07-21-wv-income-maintenance-manual', '2026-07-21-wv-snap-healthy-choices-overlay', '2026-09-13-snap-et-state-plan'] for regex 'standard medical (deduction|expense deduction|expense \\(SME\\)|expense standard|allowance)|\\bSMD\\b|\\bSMED\\b': no matc"
snap,us-wv,snap_s15,state_table_or_transmittal,,,"searched 2398 provisions of 3 SNAP scope(s) ['2026-07-21-wv-income-maintenance-manual', '2026-07-21-wv-snap-healthy-choices-overlay', '2026-09-13-snap-et-state-plan'] for regex 'standard deduction[^.]{0,160}\\$\\s?\\d{3}\\b': no match; publisher index not inventoried family-by-family (state not in t"
snap,us-wv,snap_s16,state_table_or_transmittal,,,"searched 2398 provisions of 3 SNAP scope(s) ['2026-07-21-wv-income-maintenance-manual', '2026-07-21-wv-snap-healthy-choices-overlay', '2026-09-13-snap-et-state-plan'] for regex '(maximum|cap(ped)?|limit(ed)?)[^.]{0,60}(excess )?shelter (deduction|expense|cost)s?[^.]{0,120}\\$\\s?\\d{3}|(excess )?she"
snap,us-wv,snap_s32,state_plan,,,publisher index not inventoried family-by-family (state not in the #680 completion queue; original 2026-05/07 discovery recorded the manual only); 272.2 plans are not routinely published and FNS does not post them
snap,us-wv,snap_s37,state_statute,,,"searched 2398 provisions of 3 SNAP scope(s) ['2026-07-21-wv-income-maintenance-manual', '2026-07-21-wv-snap-healthy-choices-overlay', '2026-09-13-snap-et-state-plan'] for regex 'state.funded[^.]{0,200}(non.?citizen|immigrant|alien|legal permanent|CFAP|\\bFAP\\b)|(non.?citizen|immigrant|alien)s?[^.]{"
snap,us-wv,snap_s39,state_manual_or_regulation,,,"searched 2398 provisions of 3 SNAP scope(s) ['2026-07-21-wv-income-maintenance-manual', '2026-07-21-wv-snap-healthy-choices-overlay', '2026-09-13-snap-et-state-plan'] for regex 'combined application project|\\bCAP\\b[^.]{0,80}\\bSSI\\b|elderly simplified application|\\bESAP\\b|\\bSCAP\\b|\\bNYSCAP\\"
snap,us-wv,snap_s40,state_manual_or_regulation,,,"searched 2398 provisions of 3 SNAP scope(s) ['2026-07-21-wv-income-maintenance-manual', '2026-07-21-wv-snap-healthy-choices-overlay', '2026-09-13-snap-et-state-plan'] for regex 'restaurant meals? program|\\bRMP\\b|restaurant meals?[^.]{0,120}(elderly|disabled|homeless)': no match; rulebook recorded "
snap,us-wv,snap_s53,state_statute,,,"searched 2398 provisions of 3 SNAP scope(s) ['2026-07-21-wv-income-maintenance-manual', '2026-07-21-wv-snap-healthy-choices-overlay', '2026-09-13-snap-et-state-plan'] for regex '(state|district|locally)[- ]funded[^.]{0,120}(minimum (benefit|allotment)|minimum brings|SNAP supplement|supplemental (SNA"
snap,us-wv,snap_s59,state_manual_or_regulation,,,"searched 2398 provisions of 3 SNAP scope(s) ['2026-07-21-wv-income-maintenance-manual', '2026-07-21-wv-snap-healthy-choices-overlay', '2026-09-13-snap-et-state-plan'] for regex 'cash.out (state|project|program|payments)|SSI recipients? (in|from) (a )?[^.]{0,20}cash.out|SSI/SSP recipients?[^.]{0,80}("
snap,us-wi,snap_s03,state_manual_or_regulation,,,"searched 604 provisions of 2 SNAP scope(s) ['2026-07-21-wi-foodshare-manual', '2026-09-13-snap-et-state-plan'] for regex '(categorical(ly)?|BBCE|expanded|\\bECE\\b)[^.]{0,300}(resource|asset)s? (test|limit)s?[^.]{0,120}(not apply|waive|no |exempt|does not|not subject)|(no|without an?|not subject to|"
snap,us-wi,snap_s07,state_manual_or_regulation,,,"searched 604 provisions of 2 SNAP scope(s) ['2026-07-21-wi-foodshare-manual', '2026-09-13-snap-et-state-plan'] for regex 'mandatory (standard )?utility|(SUA|HCSUA|standard utility allowance|utility (allowance|standard))s? (is|are) mandatory|must use the (standard utility|SUA|HCSUA|utility (standard|"
snap,us-wi,snap_s10,state_manual_or_regulation,,,"searched 604 provisions of 2 SNAP scope(s) ['2026-07-21-wi-foodshare-manual', '2026-09-13-snap-et-state-plan'] for regex 'standard medical (deduction|expense deduction|expense \\(SME\\)|expense standard|allowance)|\\bSMD\\b|\\bSMED\\b': no match; rulebook recorded published_current in the 2026-05/07"
snap,us-wi,snap_s15,state_table_or_transmittal,,,"searched 604 provisions of 2 SNAP scope(s) ['2026-07-21-wi-foodshare-manual', '2026-09-13-snap-et-state-plan'] for regex 'standard deduction[^.]{0,160}\\$\\s?\\d{3}\\b': no match; publisher index not inventoried family-by-family (state not in the #680 completion queue). The FY 2026 federal value is "
snap,us-wi,snap_s32,state_plan,,,publisher index not inventoried family-by-family (state not in the #680 completion queue; original 2026-05/07 discovery recorded the manual only); 272.2 plans are not routinely published and FNS does not post them
snap,us-wi,snap_s37,state_statute,,,"searched 604 provisions of 2 SNAP scope(s) ['2026-07-21-wi-foodshare-manual', '2026-09-13-snap-et-state-plan'] for regex 'state.funded[^.]{0,200}(non.?citizen|immigrant|alien|legal permanent|CFAP|\\bFAP\\b)|(non.?citizen|immigrant|alien)s?[^.]{0,200}state.funded (food|nutrition|snap|benefit|suppleme"
snap,us-wi,snap_s39,state_manual_or_regulation,,,"searched 604 provisions of 2 SNAP scope(s) ['2026-07-21-wi-foodshare-manual', '2026-09-13-snap-et-state-plan'] for regex 'combined application project|\\bCAP\\b[^.]{0,80}\\bSSI\\b|elderly simplified application|\\bESAP\\b|\\bSCAP\\b|\\bNYSCAP\\b|\\bMSCAP\\b|\\bSSI CAP\\b': no match; rulebook recorde"
snap,us-wi,snap_s40,state_manual_or_regulation,,,"searched 604 provisions of 2 SNAP scope(s) ['2026-07-21-wi-foodshare-manual', '2026-09-13-snap-et-state-plan'] for regex 'restaurant meals? program|\\bRMP\\b|restaurant meals?[^.]{0,120}(elderly|disabled|homeless)': no match; rulebook recorded published_current in the 2026-05/07 discovery but the pu"
snap,us-wi,snap_s53,state_statute,,,"searched 604 provisions of 2 SNAP scope(s) ['2026-07-21-wi-foodshare-manual', '2026-09-13-snap-et-state-plan'] for regex '(state|district|locally)[- ]funded[^.]{0,120}(minimum (benefit|allotment)|minimum brings|SNAP supplement|supplemental (SNAP|food)|Any size \\$)|minimum state supplement|\\bMSS\\b"
snap,us-wi,snap_s59,state_manual_or_regulation,,,"searched 604 provisions of 2 SNAP scope(s) ['2026-07-21-wi-foodshare-manual', '2026-09-13-snap-et-state-plan'] for regex 'cash.out (state|project|program|payments)|SSI recipients? (in|from) (a )?[^.]{0,20}cash.out|SSI/SSP recipients?[^.]{0,80}(eligible|ineligible)|SSI recipients? (are|is|shall be) ("
wic,us-al,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-ak,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://health.alaska.gov/en/services/division-of-public-assistance-dpa-services/wic/); FNS does not post state plans
wic,us-ak,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-az,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-ar,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-ca,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://www.cdph.ca.gov/Programs/CFH/DWICSN/Pages/LocalAgencies/PoliciesandPolicyResources/WPPM.aspx); FNS does not post state plans
wic,us-ca,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-co,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://www.coloradowic.gov/policies-procedures/manuals/wic-policy-manual); FNS does not post state plans
wic,us-co,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-ct,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-de,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-dc,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://www.dcwic.org/policies-forms); FNS does not post state plans
wic,us-dc,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-fl,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://www.floridahealth.gov/individual-family-health/womens-health/wic/); FNS does not post state plans
wic,us-fl,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-ga,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://dph.georgia.gov/WIC/wic-policy-and-procedures-manual); FNS does not post state plans
wic,us-ga,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-hi,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://health.hawaii.gov/wic/wic-la-information/); FNS does not post state plans
wic,us-hi,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-id,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://healthandwelfare.idaho.gov/services-programs/food-assistance/about-wic); FNS does not post state plans
wic,us-id,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-il,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-in,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://www.in.gov/health/wic/wic-staff); FNS does not post state plans
wic,us-in,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-ia,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://hhs.iowa.gov/wic-portal/policies); FNS does not post state plans
wic,us-ia,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-ks,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-ky,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://www.chfs.ky.gov/agencies/dph/dmch/nsb/Pages/wic.aspx); FNS does not post state plans
wic,us-ky,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-la,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://ldh.la.gov/bureau-of-nutrition-services/women-infants-children-program); FNS does not post state plans
wic,us-la,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-me,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://www.maine.gov/dhhs/mecdc/healthy-living/wic/wic-administration-and-policies/wic-policies); FNS does not post state plans
wic,us-me,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-md,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://health.maryland.gov/phpa/wic/Pages/wic-policy.aspx); FNS does not post state plans
wic,us-md,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-ma,wic_s01,state_manual_or_regulation,,,searched 42 provisions of ['2026-09-13-wic-state-plan'] for regex '185\\s?(%|percent)|income (eligibility )?guidelines|income (standard|limit|scale)': no match; manual index (https://www.mass.gov/orgs/women-infants-children-nutrition-program: ) recorded complete; the regex may miss the state's wordi
wic,us-ma,wic_s02,state_manual_or_regulation,,,"searched 42 provisions of ['2026-09-13-wic-state-plan'] for regex '(current|annual|gross) income[^.]{0,120}(determin|calculat|used|average)|self.employ|family size|economic unit': no match; manual index (https://www.mass.gov/orgs/women-infants-children-nutrition-program: ) recorded complete; the reg"
wic,us-ma,wic_s05,state_manual_or_regulation,,,searched 42 provisions of ['2026-09-13-wic-state-plan'] for regex 'nutrition(al)? risk': no match; manual index (https://www.mass.gov/orgs/women-infants-children-nutrition-program: ) recorded complete; the regex may miss the state's wording
