program,jurisdiction,element,family,scope_version,citation_path,note
medicaid,us-tn,M-435-234,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 665 provisions in Tennessee's program and pointer scopes plus 444 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (20 SPA packages, 444 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting packages (a"
medicaid,us-tx,M-435-234,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 4911 provisions in Texas's program and pointer scopes plus 316 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (26 SPA packages, 316 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting packages (abou"
medicaid,us-ut,M-435-234,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 1562 provisions in Utah's program and pointer scopes plus 522 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (30 SPA packages, 522 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting packages (about"
medicaid,us-va,M-435-234,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 1929 provisions in Virginia's program and pointer scopes plus 619 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (30 SPA packages, 619 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting packages (a"
medicaid,us-vt,M-435-234,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 232 provisions in Vermont's program and pointer scopes plus 716 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (37 SPA packages, 716 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting packages (abo"
medicaid,us-wa,M-435-234,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 1552 provisions in Washington's program and pointer scopes plus 632 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (43 SPA packages, 632 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting packages "
medicaid,us-wi,M-435-234,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-wi/policy/cms/medicaid-state-plan/spa/wi-18-0004/approval-document/page-10,"weak (candidate) pattern matched; /optional state supplement.{0,120}209\(b\)|209\(b\)/: 'SSI Criteria States – with 1616 Agreements §435.232 SSI 11. Optional State Supplemental Recipients- 209(b) States and SSI criteria States without 1616' (candidate, needs reading)"
medicaid,us-wv,M-435-234,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 2275 provisions in West Virginia's program and pointer scopes plus 882 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (19 SPA packages, 882 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting packag"
medicaid,us-ak,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-ak/policy/cms/medicaid-state-plan/spa/ak-09-05/attachment/page-2,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'rtment of Health and Social Services C.Optiona1 Coverage of Medically Needy (Continued) 1902 (e) (4) of 4. Newborn children born on or after the Act O' (candidate, needs reading)"
medicaid,us-al,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-al/policy/cms/medicaid-state-plan/spa/al-13-003/attachment/page-34,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: '______________________ B. Optional Coverage Other Than the Medically Needy (Continued) DHR AMA ADPH 1902 (a)(10)(A) X 20. Optional Targeted Low Incom' (candidate, needs reading)"
medicaid,us-ar,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-ar/manual/dco/medicaid/policy-manual/page-24,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'is Blind or Has a Disability Deeming of Income to Eligible Child from Parent/Parents Who Would be Eligible Except for Excess Income Items (Income) No' (candidate, needs reading)"
medicaid,us-az,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-az/policy/cms/medicaid-state-plan/spa/az-24-0004/approval-document/page-8,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'old; b. 12 months. 2. Continuous eligibility is provided to children eligible under all mandatory and optional eligibility groups (excluding Medically' (candidate, needs reading)"
medicaid,us-ca,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-ca/policy/cms/medicaid-state-plan/spa/ca-26-0003/approval-document/page-4,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'ce Age and Disability-Related Poverty level Work Incentives Medically Needy Pregnant Women Medically Needy Children under Age 18 Medically Needy Reaso' (candidate, needs reading)"
medicaid,us-co,M-435-308,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 310 provisions in Colorado's program and pointer scopes plus 341 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (30 SPA packages, 341 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting packages (ab"
medicaid,us-ct,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-ct/manual/dss/medicaid/2540-57/block-1,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'm Policy Manual: 2540.57 Medicaid Coverage Groups - HUSKY A Medically Needy Ribicoff Children (F95, F99)' (candidate, needs reading)"
medicaid,us-dc,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-dc/policy/cms/medicaid-state-plan/spa/dc-25-0013/approval-document/page-16,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'kage  Included in Another Submission Package Source Type  Medically Needy Pregnant Women APPROVED Medically Needy Children under Age 18 APPROVED Age' (candidate, needs reading)"
medicaid,us-de,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-de/policy/cms/medicaid-state-plan/spa/de-24-0005/approval-document/page-7,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'old; b. 12 months. 2. Continuous eligibility is provided to children eligible under all mandatory and optional eligibility groups (excluding Medically' (candidate, needs reading)"
medicaid,us-fl,M-435-308,state eligibility manual or codified eligibility regulation,2026-05-27-fl-ess-manual-r2026-07-15-self-contained,us-fl/manual/dcf/ess-program-policy-manual/appendix-a-7-family-related-medicaid-income-limit-chart/page-1,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'l 2026 April 2026 April 2026 January 2014 April 2026 Notes *Children aged 6 through 18 do not receive the standard disregard. They do get the 5% MAGI' (candidate, needs reading)"
medicaid,us-ga,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-ga/manual/dfcs/medicaid/2220/block-10,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'Child Under 19 Years of Age Medicaid and Family Medicaid Medically Needy' (candidate, needs reading)"
medicaid,us-hi,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-hi/regulation/har/17/1700-1/page-43,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'dical facility receiving a nursing facility level of care. “Medically needy” means families, children, aged, blind, or disabled individuals who are ot' (candidate, needs reading)"
medicaid,us-ia,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-ia/manual/hhs/chip/employees-manual-5-e/page-9,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'rage group that provides Medicaid to infants under age one, children ages one through 18, and pregnant women. “Medically Needy” means the Medicaid cov' (candidate, needs reading)"
medicaid,us-id,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-id/policy/cms/medicaid-state-plan/spa/id-19-0008/approval-document/page-12,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'c Area (include specifics if M/V/E varies by area) Notes 1. Medically Needy Pregnant Women §435.301(b)(1)(i) and (iv) X statewide 2. Medically Needy C' (candidate, needs reading)"
medicaid,us-il,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-il/policy/cms/medicaid-state-plan/spa/il-23-0021/approval-document/page-10,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'bility-Related Poverty Level Group--1902(a)(10)(A)(ii)(X) • Medically Needy Individuals under 21--1902(a)(10)(C) • Medically Needy Individuals Based o' (candidate, needs reading)"
medicaid,us-in,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-in/policy/cms/medicaid-state-plan/spa/in-23-0009-a/approval-document/page-7,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'period, which is: 3. Continuous eligibility is provided to children eligible under all mandatory and optional eligibility groups (excluding Medically' (candidate, needs reading)"
medicaid,us-ks,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-ks/manual/kdhe/medicaid/mkeesm-2000-2600-2630-ssi-recipients/block-3,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'nation of other eligibility under another category (such as Medically Needy, poverty level coverage for pregnant women and children, etc.) is required' (candidate, needs reading)"
medicaid,us-ky,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-ky/policy/cms/medicaid-state-plan/spa/ky-25-0001/approval-document/page-4,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'e and Disability-Related Poverty Level Ticket to Work Basic Medically Needy Pregnant Women Medically Needy Children under Age 18 Protected Medically N' (candidate, needs reading)"
medicaid,us-la,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-la/manual/ldh/medicaid/e-0000/page-1,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: ' Adults ages 19 through 64  Pregnant Women  Infants and Children under age 19  Parent or other caretaker relative with a dependent child  Former' (candidate, needs reading)"
medicaid,us-ma,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-ma/policy/cms/medicaid-state-plan/spa/ma-20-0024/approval-document/page-5,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'ssachusetts Amount, Duration and Scope of Services Provided Medically Needy Groups TN: 020-024 Approval Date: Effective Date: 07/01/20 Supersedes: 86-' (candidate, needs reading)"
medicaid,us-md,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-md/manual/mdh/medicaid/section-300/page-1,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'Medicaid Categorically Needy (CN) Coverage 300.3 Medicaid Medically Needy (MN) Coverage 300.4 Coverage Group Tracks (a) Family and Children Coverage' (candidate, needs reading)"
medicaid,us-me,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-me/policy/cms/medicaid-state-plan/spa/me-25-0016/approval-document/page-9,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'kage  Included in Another Submission Package Source Type  Medically Needy Pregnant Women APPROVED Medically Needy Children under Age 18 APPROVED Age' (candidate, needs reading)"
medicaid,us-mi,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-11-mi-snap-manual-supersede,us-mi/manual/mdhhs/bridges/bam/210/page-10,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: ': Continuous Eligibility does not apply to the following; • Children in TMA. • Children in Presumptive Eligibility • Children in a Group 2 Medically N' (candidate, needs reading)"
medicaid,us-mn,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-mn/manual/dhs/medicaid/2-1-3-1/block-4,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'Asset Limit for Medically Needy Medical Assistance for Children and Pregnant People (With a Spenddown)' (candidate, needs reading)"
medicaid,us-mo,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-mo/policy/cms/medicaid-state-plan/spa/mo-24-0001/approval-document/page-8,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'old; b. 12 months. 2. Continuous eligibility is provided to children eligible under all mandatory and optional eligibility groups (excluding Medically' (candidate, needs reading)"
medicaid,us-ms,M-435-308,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 1151 provisions in Mississippi's program and pointer scopes plus 300 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (24 SPA packages, 300 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting packages"
medicaid,us-mt,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-mt/manual/dphhs/medicaid/cma04/page-8,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'income. ABD: $65 and ½ of earned income, legally obligated child support payment. ACA: A 5% disregard that is deducted from the ﬁling unit’s gross in' (candidate, needs reading)"
medicaid,us-nc,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-nc/manual/dhb/medicaid/ma-1000/page-17,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'pient will be eligible for full Medicaid (MAABD or Family & Children's Medicaid) if he meets a deductible (Medically Needy), or recipient is eligible' (candidate, needs reading)"
medicaid,us-nd,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-nd/manual/hhs/aca-medicaid/510-03-25-05/block-1,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'do so. If all factors of eligibility are reviewed: If the child is found to be eligible for Medicaid (other than Medically Needy), eligibility must' (candidate, needs reading)"
medicaid,us-ne,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-eligibility-manual,us-ne/regulation/title-477/chapter-22/005.01.b.ii,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: '005.01(B)(ii) MEDICALLY NEEDY FAMILIES AND CHILDREN.' (candidate, needs reading)"
medicaid,us-nh,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-nh/manual/dhhs/mam/229-children-with-severe-disabilities-csd-mam/block-1,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'SD medically-needy resource deduction. See Section 407.03 , Medically Needy Medical Assistance , and Section 605.03 , Children with Severe Disabilitie' (candidate, needs reading)"
medicaid,us-nj,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-nj/manual/dhs/medicaid/njac-10-69/page-118,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'al due to this income, he or she shall be evaluated for the Medically Needy Program as a child or if disability is alleged, for New Jersey Care ... Sp' (candidate, needs reading)"
medicaid,us-nm,M-435-308,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 164 provisions in New Mexico's program and pointer scopes plus 425 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (26 SPA packages, 425 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting packages ("
medicaid,us-nv,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-nv/policy/cms/medicaid-state-plan/spa/nv-24-0007/approval-document/page-8,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'old; b. 12 months. 2. Continuous eligibility is provided to children eligible under all mandatory and optional eligibility groups (excluding Medically' (candidate, needs reading)"
medicaid,us-ny,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-ny/manual/doh/medicaid/glossary/page-1,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 't exceed the financial standards of AFDC. AID TO DEPENDENT CHILDREN (ADC) - RELATED - A medically needy category for children and their caretaker rel' (candidate, needs reading)"
medicaid,us-oh,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-oh/policy/cms/medicaid-state-plan/spa/oh-18-010/approval-document/page-10,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'c Area (include specifics if M/V/E varies by area) Notes 1. Medically Needy Pregnant Women §435.301(b)(1)(i) and (iv) 2. Medically Needy Children unde' (candidate, needs reading)"
medicaid,us-ok,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-ok/policy/cms/medicaid-state-plan/spa/ok-24-0006/approval-document/page-7,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'old; b. 12 months. 2. Continuous eligibility is provided to children eligible under all mandatory and optional eligibility groups (excluding Medically' (candidate, needs reading)"
medicaid,us-or,M-435-308,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 40 provisions in Oregon's program and pointer scopes plus 245 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (20 SPA packages, 245 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting packages (about"
medicaid,us-pa,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-pa/policy/cms/medicaid-state-plan/spa/pa-24-0005/approval-document/page-7,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'old; b. 12 months. 2. Continuous eligibility is provided to children eligible under all mandatory and optional eligibility groups (excluding Medically' (candidate, needs reading)"
medicaid,us-ri,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-ri/manual/eohhs/medicaid/210-ricr-10-00-1/page-3,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'g adults receiving services authorized by the Department of Children, Youth and Families and persons of any age who are eligible on the basis of recei' (candidate, needs reading)"
medicaid,us-sc,M-435-308,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 50 provisions in South Carolina's program and pointer scopes plus 245 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (24 SPA packages, 245 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting package"
medicaid,us-sd,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-sd/policy/cms/medicaid-state-plan/spa/sd-23-0023/approval-document/page-7,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'period, which is: 3. Continuous eligibility is provided to children eligible under all mandatory and optional eligibility groups (excluding Medically' (candidate, needs reading)"
medicaid,us-tn,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-tn/manual/tenncare/medicaid/admin-200-040/page-4,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'ry, the individual must be pregnant. • Former Foster Care • Child MAGI • Pregnancy MAGI • Caretaker Relative • Child Medically Needy • Qualified Pregn' (candidate, needs reading)"
medicaid,us-tx,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-tx/manual/hhsc/medicaid/twh-a-130/block-22,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'h breast or cervical cancer Not Applicable TA 67 MA MBCC 18 Children under age 19 and pregnant women Above the limits for TPs 40, 43, 44, and 48 FPL T' (candidate, needs reading)"
medicaid,us-ut,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-ut/manual/dhhs/chip/701-3-effective-dates-of-certification/block-1,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 't be met in the grace period. Consider eligibility for the Child Medically Needy program when the grace period does not match the dates of medical ne' (candidate, needs reading)"
medicaid,us-va,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-va/manual/dmas/medicaid/m00-appendix-income-charts/page-12,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'Page | 10 FAMILIES & CHILDREN INCOME Income Chart Name: Families & Children Medically Needy Income Limits Effective Date: July 1 2026 NOTE: The income' (candidate, needs reading)"
medicaid,us-vt,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-vt/manual/dvha/medicaid/hbee-part-1/2.03,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'aur.” All of the provisions in this rule that apply to the “child” Medicaid coverage 1 In Vermont, the Medically Needy Income Level is known as the “P' (candidate, needs reading)"
medicaid,us-wa,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-wa/manual/hca/chip/apple-health-for-kids/wac-182-505-0210,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: '182-500-0050 , for 30 days or longer. An institutionalized child is eligible for coverage under the medically needy (MN) program if income exceeds th' (candidate, needs reading)"
medicaid,us-wi,M-435-308,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-wi/manual/dhs/medicaid/meh-release-26-03/page-282,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'is applying for EBD Medicaid. He is not married and has no children. The SSI-Related Medically Needy monthly income limit is $1,330. Leonard reports' (candidate, needs reading)"
medicaid,us-wv,M-435-308,state eligibility manual or codified eligibility regulation,2026-07-21-wv-income-maintenance-manual,us-wv/manual/bfa/income-maintenance-manual/page-644,"weak (candidate) pattern matched; /medically needy.{0,120}(under (age )?21|child)|(ch/: 'hapter 4 Income MEDICAID FOR CONTINUOUSLY ELIGIBLE NEWBORN CHILDREN (CEN) (CATEGORICALLY AND MEDICALLY NEEDY, MANDATORY) There is no income test for' (candidate, needs reading)"
medicaid,us-ak,M-435-310,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 191 provisions in Alaska's program and pointer scopes plus 356 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (29 SPA packages, 356 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting packages (abou"
medicaid,us-ar,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-ar/manual/dco/medicaid/policy-manual/page-4,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'nd Down) B-601 Exceptional Medically Needy B-602 Spend Down Medically Needy B-700 Transitional Medicaid B-705 Extent of Services B-710 Eligibility Req' (candidate, needs reading)"
medicaid,us-az,M-435-310,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 3969 provisions in Arizona's program and pointer scopes plus 341 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (27 SPA packages, 341 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting packages (ab"
medicaid,us-ca,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-ca/policy/cms/medicaid-state-plan/spa/ca-26-0003/approval-document/page-4,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'overty level Work Incentives Medically Needy Pregnant Women Medically Needy Children under Age 18 Medically Needy Reasonable Classifications of Indivi' (candidate, needs reading)"
medicaid,us-co,M-435-310,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 310 provisions in Colorado's program and pointer scopes plus 341 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (30 SPA packages, 341 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting packages (ab"
medicaid,us-ct,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-ct/manual/dss/medicaid/2540-68/block-1,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'licy Manual: 2540.68 Medicaid Coverage Groups - HUSKY A for Medically Needy Caretaker Relatives (F95, F99)' (candidate, needs reading)"
medicaid,us-dc,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-dc/policy/cms/medicaid-state-plan/spa/dc-25-0013/approval-document/page-16,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'kage  Included in Another Submission Package Source Type  Medically Needy Reasonable Classiţcations of Individuals under Age 21 APPROVED Medically N' (candidate, needs reading)"
medicaid,us-de,M-435-310,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 146 provisions in Delaware's program and pointer scopes plus 373 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (33 SPA packages, 373 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting packages (ab"
medicaid,us-fl,M-435-310,state eligibility manual or codified eligibility regulation,2026-05-27-fl-ess-manual-r2026-07-15-self-contained,us-fl/manual/dcf/ess-program-policy-manual/2000-coverage-groups/page-15,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'income is at or below the same income limit as parents and caretakers, the child is eligible for Medicaid. If the income is higher than the income li' (candidate, needs reading)"
medicaid,us-ga,M-435-310,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 1964 provisions in Georgia's program and pointer scopes plus 315 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (27 SPA packages, 315 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting packages (ab"
medicaid,us-hi,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-hi/policy/cms/medicaid-state-plan/spa/hi-24-0013/approval-document/page-10,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'kage  Included in Another Submission Package Source Type  Medically Needy Reasonable Classifications of Individuals under Age 21 NEW Medically Needy' (candidate, needs reading)"
medicaid,us-ia,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-ia/manual/hhs/medicaid/employees-manual-8-c/page-20,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'age groups: • Medicaid for Kids with Special Needs (MKSN) • Medically needy  Has health insurance maintained by another entity (e.g., an absent paren' (candidate, needs reading)"
medicaid,us-id,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-id/policy/cms/medicaid-state-plan/spa/id-19-0008/approval-document/page-12,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'dy Pregnant Women §435.301(b)(1)(i) and (iv) X statewide 2. Medically Needy Children under Age 18 §435.301(b)(1)(ii) 3. Medically Needy Children Age 1' (candidate, needs reading)"
medicaid,us-il,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-il/policy/cms/medicaid-state-plan/spa/il-21-0019/approval-document/page-9,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'kage  Included in Another Submission Package Source Type  Medically Needy Reasonable Classifications of Individuals under Age 21 NEW Medically Needy' (candidate, needs reading)"
medicaid,us-in,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-in/policy/cms/medicaid-state-plan/spa/in-19-0014/attachment/page-17,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'kage  Included in Another Submission Package Source Type  Medically Needy Reasonable Classifications of Individuals under Age 21 NEW Medically Needy' (candidate, needs reading)"
medicaid,us-ks,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-ks/manual/kdhe/medicaid/mkeesm-2000-2600-2662-related-to-disability-including-blindness/block-6,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'lify under other medical programs, such as poverty level or Caretaker Medical. In these cases, a referral to DDS may be necessary to determine eligibi' (candidate, needs reading)"
