program,jurisdiction,element,old_status,new_status,scope_version,citation_path,note
snap,us-wi,snap_s03,REVIEW,PRESENT,us-wi/manual/2026-07-21-wi-foodshare-manual,us-wi/manual/dhs/foodshare/handbook/release-26-01/page-38,'FoodShare applicants and members tested under broad-based categorical eligibility ... do not have an asset test'
snap,us-wi,snap_s07,REVIEW,ABSENT,,,no mandatory-SUA statement; the FoodShare handbook is complete in the selected scope
snap,us-wi,snap_s10,REVIEW,ABSENT,us-wi/manual/2026-07-21-wi-foodshare-manual,us-wi/manual/dhs/foodshare/handbook/release-26-01/page-249,no standard medical deduction; 4.6.4 applies the federal $35 excess-medical rule
snap,us-wi,snap_s15,REVIEW,ABSENT,,,no standard deduction amount in the FoodShare handbook text (page-208 'Federal Standard Deductions' is the self-employment meal rate); carrying family: FoodShare handbook 8.1.3 deductions table
snap,us-wi,snap_s32,REVIEW,ABSENT,,,"no state posts its 7 CFR 272.2 State Plan of Operation and FNS does not publish them (2026-09-13 FNS state-plans finding, confirmed for NM on 2026-09-15); the family does not exist as a public document"
snap,us-wi,snap_s37,REVIEW,ABSENT,us-wi/manual/2026-07-21-wi-foodshare-manual,us-wi/manual/dhs/foodshare/handbook/release-26-01/page-127,"3.12.1.6: the state-funded State Option FoodShare Program (SOFSP) ended July 1, 2011; no current state-funded program"
snap,us-wi,snap_s39,REVIEW,ABSENT,,,no combined application project or ESAP; the FoodShare handbook is complete in the selected scope
snap,us-wi,snap_s40,REVIEW,PRESENT,us-wi/manual/2026-07-21-wi-foodshare-manual,us-wi/manual/dhs/foodshare/handbook/release-26-01/page-98,homeless persons may use FoodShare benefits for prepared meals from authorized shelters and 'some restaurants' (restricted restaurant meals election)
snap,us-wi,snap_s53,REVIEW,ABSENT,,,no state-funded minimum-benefit supplement (SOFSP ended 2011); the FoodShare handbook is complete in the selected scope
snap,us-wi,snap_s59,REVIEW,ABSENT,,,no SSI cash-out treatment; the FoodShare handbook is complete in the selected scope
wic,us-al,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-ak,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-ak,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-az,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-ar,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-ca,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-ca,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-co,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-co,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-ct,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-de,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-dc,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-dc,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-fl,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-fl,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-ga,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-ga,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-hi,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-hi,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-id,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-id,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-il,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-in,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-in,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-ia,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-ia,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-ks,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-ky,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-ky,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-la,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-la,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-me,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-me,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-md,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-md,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-ma,wic_s01,REVIEW,OUTREACH,us-ma/policy/2026-09-13-wic-state-plan,us-ma/policy/wic-state-plan/ffy2027/page-30,"the only MA WIC scope is the FFY 2027 State Plan (goals and objectives), which carries no certification, food-package or notice policy; it refers to a 'Program Manual (PM)' that mass.gov does not publish (WIC queue: manual not published); outreach to MA WIC for the Program Manual"
wic,us-ma,wic_s02,REVIEW,OUTREACH,us-ma/policy/2026-09-13-wic-state-plan,us-ma/policy/wic-state-plan/ffy2027/page-30,"the only MA WIC scope is the FFY 2027 State Plan (goals and objectives), which carries no certification, food-package or notice policy; it refers to a 'Program Manual (PM)' that mass.gov does not publish (WIC queue: manual not published); outreach to MA WIC for the Program Manual"
wic,us-ma,wic_s05,REVIEW,OUTREACH,us-ma/policy/2026-09-13-wic-state-plan,us-ma/policy/wic-state-plan/ffy2027/page-30,"the only MA WIC scope is the FFY 2027 State Plan (goals and objectives), which carries no certification, food-package or notice policy; it refers to a 'Program Manual (PM)' that mass.gov does not publish (WIC queue: manual not published); outreach to MA WIC for the Program Manual"
wic,us-ma,wic_s07,REVIEW,OUTREACH,us-ma/policy/2026-09-13-wic-state-plan,us-ma/policy/wic-state-plan/ffy2027/page-30,"the only MA WIC scope is the FFY 2027 State Plan (goals and objectives), which carries no certification, food-package or notice policy; it refers to a 'Program Manual (PM)' that mass.gov does not publish (WIC queue: manual not published); outreach to MA WIC for the Program Manual"
wic,us-ma,wic_s09,REVIEW,OUTREACH,us-ma/policy/2026-09-13-wic-state-plan,us-ma/policy/wic-state-plan/ffy2027/page-30,"the only MA WIC scope is the FFY 2027 State Plan (goals and objectives), which carries no certification, food-package or notice policy; it refers to a 'Program Manual (PM)' that mass.gov does not publish (WIC queue: manual not published); outreach to MA WIC for the Program Manual"
wic,us-ma,wic_s10,REVIEW,OUTREACH,us-ma/policy/2026-09-13-wic-state-plan,us-ma/policy/wic-state-plan/ffy2027/page-30,"the only MA WIC scope is the FFY 2027 State Plan (goals and objectives), which carries no certification, food-package or notice policy; it refers to a 'Program Manual (PM)' that mass.gov does not publish (WIC queue: manual not published); outreach to MA WIC for the Program Manual"
wic,us-ma,wic_s11,REVIEW,OUTREACH,us-ma/policy/2026-09-13-wic-state-plan,us-ma/policy/wic-state-plan/ffy2027/page-30,"the only MA WIC scope is the FFY 2027 State Plan (goals and objectives), which carries no certification, food-package or notice policy; it refers to a 'Program Manual (PM)' that mass.gov does not publish (WIC queue: manual not published); outreach to MA WIC for the Program Manual"
wic,us-ma,wic_s12,REVIEW,OUTREACH,us-ma/policy/2026-09-13-wic-state-plan,us-ma/policy/wic-state-plan/ffy2027/page-30,"the only MA WIC scope is the FFY 2027 State Plan (goals and objectives), which carries no certification, food-package or notice policy; it refers to a 'Program Manual (PM)' that mass.gov does not publish (WIC queue: manual not published); outreach to MA WIC for the Program Manual"
wic,us-ma,wic_s14,REVIEW,OUTREACH,us-ma/policy/2026-09-13-wic-state-plan,us-ma/policy/wic-state-plan/ffy2027/page-30,"the only MA WIC scope is the FFY 2027 State Plan (goals and objectives), which carries no certification, food-package or notice policy; it refers to a 'Program Manual (PM)' that mass.gov does not publish (WIC queue: manual not published); outreach to MA WIC for the Program Manual"
wic,us-ma,wic_s20,REVIEW,OUTREACH,us-ma/policy/2026-09-13-wic-state-plan,us-ma/policy/wic-state-plan/ffy2027/page-30,"the only MA WIC scope is the FFY 2027 State Plan (goals and objectives), which carries no certification, food-package or notice policy; it refers to a 'Program Manual (PM)' that mass.gov does not publish (WIC queue: manual not published); outreach to MA WIC for the Program Manual"
wic,us-ma,wic_s21,REVIEW,OUTREACH,us-ma/policy/2026-09-13-wic-state-plan,us-ma/policy/wic-state-plan/ffy2027/page-30,"the only MA WIC scope is the FFY 2027 State Plan (goals and objectives), which carries no certification, food-package or notice policy; it refers to a 'Program Manual (PM)' that mass.gov does not publish (WIC queue: manual not published); outreach to MA WIC for the Program Manual"
wic,us-ma,wic_s28,REVIEW,OUTREACH,us-ma/policy/2026-09-13-wic-state-plan,us-ma/policy/wic-state-plan/ffy2027/page-30,"the only MA WIC scope is the FFY 2027 State Plan (goals and objectives), which carries no certification, food-package or notice policy; it refers to a 'Program Manual (PM)' that mass.gov does not publish (WIC queue: manual not published); outreach to MA WIC for the Program Manual"
wic,us-ma,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-mi,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-mi,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-mn,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-mn,wic_s31,REVIEW,EXTRACTABLE,,,"Minnesota codifies WIC: Minnesota Rules chapter 4617 (parts 4617.0002-4617.0180), linked from the MDH WIC vendor rules page (health.state.mn.us/people/wic/vendor/rules.html, read 2026-09-15); revisor.mn.gov chapter not taken this pass"
wic,us-ms,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-ms,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-mo,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-mt,wic_s12,REVIEW,ABSENT,us-mt/policy/2026-09-13-wic-state-plan,,"the MT State Plan (450 rows, MT's only policy publication) carries no processing-standard (10/20 day) or appointment-scheduling rule; the 77 hits are outreach and technology objectives"
wic,us-mt,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-ne,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-ne,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-nv,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-nh,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-nj,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-nj,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-nm,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-ny,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-ny,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-nc,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-nc,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-nd,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-nd,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-oh,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-oh,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-ok,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-ok,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-or,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-or,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-pa,wic_s10,REVIEW,ABSENT,us-pa/manual/2026-09-10-wic-state-policy-manual,,"no presumptive or temporary certification policy in the PA manual (88 policies); the 16 hits are temporary closures, staff and provisional approvals"
wic,us-pa,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-pa,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-ri,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-ri,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-sc,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-sc,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-sd,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-sd,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-tn,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-tx,wic_s30,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-tx,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-ut,wic_s31,REVIEW,REVIEW,,,no cited provision and no corpus family (state plan / state administrative-code chapter not inventoried by the WIC queue); not read; a state-by-state survey of administrative codes for a WIC chapter (wic_s31) or of state-plan postings (wic_s30) is a separate discovery task
wic,us-vt,wic_s01,REVIEW,OUTREACH,us-vt/policy/2026-09-13-wic-state-plan,us-vt/policy/wic-state-plan/2025/goals-and-objectives/page-4,the only VT WIC scope is the 2025 State Plan goals and objectives (6 rows); VT publishes no policy manual (WIC queue: State Plan and Grocer Handbook only); outreach to VT WIC for the local-agency manual
wic,us-vt,wic_s02,REVIEW,OUTREACH,us-vt/policy/2026-09-13-wic-state-plan,us-vt/policy/wic-state-plan/2025/goals-and-objectives/page-4,the only VT WIC scope is the 2025 State Plan goals and objectives (6 rows); VT publishes no policy manual (WIC queue: State Plan and Grocer Handbook only); outreach to VT WIC for the local-agency manual
wic,us-vt,wic_s03,REVIEW,OUTREACH,us-vt/policy/2026-09-13-wic-state-plan,us-vt/policy/wic-state-plan/2025/goals-and-objectives/page-4,the only VT WIC scope is the 2025 State Plan goals and objectives (6 rows); VT publishes no policy manual (WIC queue: State Plan and Grocer Handbook only); outreach to VT WIC for the local-agency manual
wic,us-vt,wic_s05,REVIEW,OUTREACH,us-vt/policy/2026-09-13-wic-state-plan,us-vt/policy/wic-state-plan/2025/goals-and-objectives/page-4,the only VT WIC scope is the 2025 State Plan goals and objectives (6 rows); VT publishes no policy manual (WIC queue: State Plan and Grocer Handbook only); outreach to VT WIC for the local-agency manual
wic,us-vt,wic_s06,REVIEW,OUTREACH,us-vt/policy/2026-09-13-wic-state-plan,us-vt/policy/wic-state-plan/2025/goals-and-objectives/page-4,the only VT WIC scope is the 2025 State Plan goals and objectives (6 rows); VT publishes no policy manual (WIC queue: State Plan and Grocer Handbook only); outreach to VT WIC for the local-agency manual
wic,us-vt,wic_s07,REVIEW,OUTREACH,us-vt/policy/2026-09-13-wic-state-plan,us-vt/policy/wic-state-plan/2025/goals-and-objectives/page-4,the only VT WIC scope is the 2025 State Plan goals and objectives (6 rows); VT publishes no policy manual (WIC queue: State Plan and Grocer Handbook only); outreach to VT WIC for the local-agency manual
wic,us-vt,wic_s08,REVIEW,OUTREACH,us-vt/policy/2026-09-13-wic-state-plan,us-vt/policy/wic-state-plan/2025/goals-and-objectives/page-4,the only VT WIC scope is the 2025 State Plan goals and objectives (6 rows); VT publishes no policy manual (WIC queue: State Plan and Grocer Handbook only); outreach to VT WIC for the local-agency manual
wic,us-vt,wic_s09,REVIEW,OUTREACH,us-vt/policy/2026-09-13-wic-state-plan,us-vt/policy/wic-state-plan/2025/goals-and-objectives/page-4,the only VT WIC scope is the 2025 State Plan goals and objectives (6 rows); VT publishes no policy manual (WIC queue: State Plan and Grocer Handbook only); outreach to VT WIC for the local-agency manual
wic,us-vt,wic_s10,REVIEW,OUTREACH,us-vt/policy/2026-09-13-wic-state-plan,us-vt/policy/wic-state-plan/2025/goals-and-objectives/page-4,the only VT WIC scope is the 2025 State Plan goals and objectives (6 rows); VT publishes no policy manual (WIC queue: State Plan and Grocer Handbook only); outreach to VT WIC for the local-agency manual
