program,jurisdiction,element,old_status,new_status,scope_version,citation_path,note
medicaid,us-ak,M-SS-BENEFITS,REVIEW,ABSENT-IN-CITED,us-ak/manual/2026-09-10-chip-state-eligibility-manual,us-ak/manual/dpa/magi-medicaid/a-freedom-of-choice-provisions/block-1,"read: pointer to a benefits booklet, a definition or a glossary entry; no scope of covered services"
medicaid,us-de,M-SS-BENEFITS,REVIEW,ABSENT-IN-CITED,us-de/manual/2026-09-10-medicaid-state-eligibility-manual,us-de/manual/dss/medicaid/dssm-15000/page-9,"read: pointer to a benefits booklet, a definition or a glossary entry; no scope of covered services"
medicaid,us-ky,M-SS-BENEFITS,REVIEW,ABSENT-IN-CITED,us-ky/manual/2026-09-10-medicaid-state-eligibility-manual,us-ky/manual/dcbs/medicaid/volume-iva/page-13,"read: pointer to a benefits booklet, a definition or a glossary entry; no scope of covered services"
medicaid,us-ms,M-SS-BENEFITS,REVIEW,ABSENT-IN-CITED,us-ms/manual/2026-09-10-chip-state-eligibility-manual,us-ms/manual/dom/chip/epm-chapter-101/101.06.01,"read: pointer to a benefits booklet, a definition or a glossary entry; no scope of covered services"
medicaid,us-ny,M-SS-BENEFITS,REVIEW,ABSENT-IN-CITED,us-ny/manual/2026-09-10-medicaid-state-eligibility-manual,us-ny/manual/doh/medicaid/glossary/page-15,"read: pointer to a benefits booklet, a definition or a glossary entry; no scope of covered services"
medicaid,us-tn,M-SS-BENEFITS,REVIEW,ABSENT-IN-CITED,us-tn/manual/2026-09-10-medicaid-state-eligibility-manual,us-tn/manual/tenncare/medicaid/admin-200-010/page-7,"read: pointer to a benefits booklet, a definition or a glossary entry; no scope of covered services"
medicaid,all,M-SS-BENEFITS,REVIEW,ABSENT-IN-CITED,,,"element verdict after reading 6 states (0 carry it; us-ak us-de us-ky us-ms us-ny us-tn): ABSENT-IN-CITED 0/6: the eligibility manuals point to a member booklet, define comprehensive insurance, list EPSDT in a glossary or discuss estate recovery. Carrying family: state plan attachment 3.1-A/B in the CMS SPA index ""Benefits"" topic packages (not taken by the 2026-09-13 state-plan generator, e.g. WY 8 listed / 0 taken) and member handbooks -> EXTRACTABLE via build_cms_state_plan_manifests.py TAKE_TOPICS"
chip,us-ak,C-457-320-a,REVIEW,PRESENT,us-ak/manual/2026-09-10-chip-state-eligibility-manual,us-ak/manual/dpa/magi-medicaid/808-us-citizenship-and-eligibile-alien-status/block-1,read: CHIP residency/citizenship/age standard
chip,us-de,C-457-320-a,REVIEW,PRESENT,us-de/manual/2026-09-10-medicaid-state-eligibility-manual,us-de/manual/dss/medicaid/dssm-14000/page-13,read: CHIP residency/citizenship/age standard
chip,us-ky,C-457-320-a,REVIEW,ABSENT-IN-CITED,us-ky/manual/2026-09-10-medicaid-state-eligibility-manual,us-ky/manual/dcbs/medicaid/volume-ivb/page-15,read: category list or SSI transfer note mentioning residents
chip,us-ms,C-457-320-a,REVIEW,PRESENT,us-ms/manual/2026-09-10-chip-state-eligibility-manual,us-ms/manual/dom/chip/epm-chapter-101/101.04.05,read: CHIP residency/citizenship/age standard
chip,us-ny,C-457-320-a,REVIEW,PRESENT,us-ny/manual/2026-09-10-chip-state-eligibility-manual,us-ny/manual/doh/chip/child-health-plus-eligibility-and-cost/block-1,read: CHIP residency/citizenship/age standard
chip,us-tn,C-457-320-a,REVIEW,ABSENT-IN-CITED,us-tn/manual/2026-09-10-medicaid-state-eligibility-manual,us-tn/manual/tenncare/medicaid/admin-200-020/page-1,read: category list or SSI transfer note mentioning residents
chip,all,C-457-320-a,REVIEW,REVIEW,,,"element verdict after reading 6 states (4 carry it; us-ak us-de us-ky us-ms us-ny us-tn): mixed 4/6: AK 808 citizenship, DE 14350 lawfully residing children, MS 101.04.05 residency and NY Child Health Plus residency/age carry the standards; KY DJJ list and TN out-of-state SSI do not. Stronger pattern: heading-level ""citizenship|residen(cy|t)"" in the CHIP scopes"
chip,us-ak,C-457-340,REVIEW,ABSENT-IN-CITED,us-ak/manual/2026-09-10-chip-state-eligibility-manual,us-ak/manual/dpa/magi-medicaid/802-2-timely-notice-requirement/block-1,"read: effective date of an adverse action, an option or a closure; not the CHIP enrollment effective-date rule"
chip,us-de,C-457-340,REVIEW,ABSENT-IN-CITED,us-de/manual/2026-09-10-medicaid-state-eligibility-manual,us-de/manual/dss/medicaid/dssm-14000/page-13,"read: effective date of an adverse action, an option or a closure; not the CHIP enrollment effective-date rule"
chip,us-ky,C-457-340,REVIEW,ABSENT-IN-CITED,us-ky/manual/2026-09-10-medicaid-state-eligibility-manual,us-ky/manual/dcbs/medicaid/volume-ivb/page-143,"read: effective date of an adverse action, an option or a closure; not the CHIP enrollment effective-date rule"
chip,us-ms,C-457-340,REVIEW,ABSENT-IN-CITED,us-ms/manual/2026-09-10-chip-state-eligibility-manual,us-ms/manual/dom/chip/epm-chapter-101/101.17.01,"read: effective date of an adverse action, an option or a closure; not the CHIP enrollment effective-date rule"
chip,us-ny,C-457-340,REVIEW,ABSENT-IN-CITED,us-ny/policy/2026-09-13-chip-state-plan,us-ny/policy/cms/chip-state-plan/spa-index/p01/block-1,"read: effective date of an adverse action, an option or a closure; not the CHIP enrollment effective-date rule"
chip,us-tn,C-457-340,REVIEW,ABSENT-IN-CITED,us-tn/manual/2026-09-10-medicaid-state-eligibility-manual,us-tn/manual/tenncare/medicaid/admin-200-020/page-1,"read: effective date of an adverse action, an option or a closure; not the CHIP enrollment effective-date rule"
chip,all,C-457-340,REVIEW,ABSENT-IN-CITED,,,"element verdict after reading 6 states (0 carry it; us-ak us-de us-ky us-ms us-ny us-tn): ABSENT-IN-CITED 0/6: ""effective date"" matches adverse-action, CHIPRA-option, KI-HIPP, closure-reinstatement and SSI-transfer text. Carrying family: the CHIP state plan section 4.4 enrollment procedures; stronger pattern ""(coverage|enrollment) (begins|effective) (on|the)"""
chip,us-ak,C-457-410,REVIEW,ABSENT-IN-CITED,us-ak/manual/2026-09-10-chip-state-eligibility-manual,us-ak/manual/dpa/magi-medicaid/a-freedom-of-choice-provisions/block-1,"read: booklet pointer, definition, Medicare Part D benchmark or copay note"
chip,us-de,C-457-410,REVIEW,ABSENT-IN-CITED,us-de/manual/2026-09-10-medicaid-state-eligibility-manual,us-de/manual/dss/medicaid/dssm-15000/page-9,"read: booklet pointer, definition, Medicare Part D benchmark or copay note"
chip,us-ky,C-457-410,REVIEW,PRESENT,us-ky/regulation/2026-09-10-chip-state-eligibility-manual,us-ky/regulation/kar/907/004/020/block-1,read: CHIP covered-services regulation
chip,us-ms,C-457-410,REVIEW,ABSENT-IN-CITED,us-ms/manual/2026-09-10-chip-state-eligibility-manual,us-ms/manual/dom/chip/epm-chapter-101/101.02.02,"read: booklet pointer, definition, Medicare Part D benchmark or copay note"
chip,us-ny,C-457-410,REVIEW,ABSENT-IN-CITED,us-ny/policy/2026-09-13-chip-state-plan,us-ny/policy/cms/chip-state-plan/spa-index/p01/block-1,"read: booklet pointer, definition, Medicare Part D benchmark or copay note"
chip,us-tn,C-457-410,REVIEW,ABSENT-IN-CITED,us-tn/manual/2026-09-10-medicaid-state-eligibility-manual,us-tn/manual/tenncare/medicaid/fc-025-005/page-2,"read: booklet pointer, definition, Medicare Part D benchmark or copay note"
chip,all,C-457-410,REVIEW,ABSENT-IN-CITED,,,"element verdict after reading 6 states (1 carry it; us-ak us-de us-ky us-ms us-ny us-tn): ABSENT-IN-CITED 1/6: only 907 KAR 4:020 (KCHIP covered services regulation) carries coverage; the others are a booklet pointer, an insurance definition, Part D benchmark plans, an SPA index and a copay note. Carrying family: CHIP state plan section 6.1 coverage election in the chip-state-plan packages; stronger pattern ""6\.1\.\d|Secretary-approved coverage|benchmark(-equivalent)? coverage"""
chip,us-ak,C-457-520,REVIEW,ABSENT-IN-CITED,us-ak/policy/2026-09-13-chip-state-plan,us-ak/policy/cms/chip-state-plan/spa/ak-22-0001/approval-package/page-21,read: CHIP plan template quality/benchmark text mentioning well-baby care
chip,us-de,C-457-520,REVIEW,ABSENT-IN-CITED,us-de/policy/2026-09-13-chip-state-plan,us-de/policy/cms/chip-state-plan/spa/de-22-0005/approval-package/page-72,read: CHIP plan template quality/benchmark text mentioning well-baby care
chip,us-ky,C-457-520,REVIEW,ABSENT-IN-CITED,us-ky/policy/2026-09-13-chip-state-plan,us-ky/policy/cms/chip-state-plan/spa/ky-23-0002-chip/approval-package/page-79,read: CHIP plan template quality/benchmark text mentioning well-baby care
chip,us-ms,C-457-520,REVIEW,ABSENT-IN-CITED,us-ms/policy/2026-09-13-chip-state-plan,us-ms/policy/cms/chip-state-plan/spa/ms-20-0013-chip/approval-package/page-14,read: CHIP plan template quality/benchmark text mentioning well-baby care
chip,us-ny,C-457-520,REVIEW,PRESENT,us-ny/policy/2026-09-13-chip-state-plan,us-ny/policy/cms/chip-state-plan/spa/ny-24-0037-chip/approval-package/page-20,read: well-child services exempt from cost sharing
chip,us-tn,C-457-520,REVIEW,PRESENT,us-tn/regulation/2026-09-10-chip-state-eligibility-manual,us-tn/regulation/1200-13/21/07,read: well-child services exempt from cost sharing
chip,all,C-457-520,REVIEW,REVIEW,,,"element verdict after reading 6 states (2 carry it; us-ak us-de us-ky us-ms us-ny us-tn): mixed 2/6: NY benefits chart (""No Co-payments ... Well child care visits"") and TN 1200-13-21-.07 (well-child visits exempt from copays) carry the rule; the plan-template 7.1 quality text and benchmark-equivalence definition do not. Stronger pattern: ""(exempt|no).{0,80}co-?pay.{0,120}well.child|well.child.{0,120}(exempt|no co-?pay)"" plus the plan section 8.4.2 assurance"
chip,us-ak,C-457-1010,REVIEW,ABSENT-IN-CITED,us-ak/policy/2026-09-13-chip-state-plan,us-ak/policy/cms/chip-state-plan/spa/ak-22-0001/approval-package/page-19,read: CHIP plan template instruction text
chip,us-de,C-457-1010,REVIEW,ABSENT-IN-CITED,us-de/policy/2026-09-13-chip-state-plan,us-de/policy/cms/chip-state-plan/spa/de-22-0005/approval-package/page-80,read: CHIP plan template instruction text
chip,us-ky,C-457-1010,REVIEW,ABSENT-IN-CITED,us-ky/policy/2026-09-13-chip-state-plan,us-ky/policy/cms/chip-state-plan/spa/ky-23-0002-chip/approval-package/page-137,read: CHIP plan template instruction text
chip,us-ms,C-457-1010,REVIEW,ABSENT-IN-CITED,us-ms/policy/2026-09-13-chip-state-plan,us-ms/policy/cms/chip-state-plan/spa/ms-20-0013-chip/approval-package/page-30,read: CHIP plan template instruction text
chip,us-ny,C-457-1010,REVIEW,ABSENT-IN-CITED,us-ny/policy/2026-09-13-chip-state-plan,us-ny/policy/cms/chip-state-plan/spa/ny-22-0031-chip/approval-package/page-67,read: CHIP plan template instruction text
chip,us-tn,C-457-1010,REVIEW,ABSENT-IN-CITED,us-tn/policy/2026-09-13-chip-state-plan,us-tn/policy/cms/chip-state-plan/spa/tn-22-0022/approval-package/page-86,read: CHIP plan template instruction text
chip,all,C-457-1010,REVIEW,ABSENT-IN-CITED,,,"element verdict after reading 6 states (0 carry it; us-ak us-de us-ky us-ms us-ny us-tn): ABSENT-IN-CITED 0/6: every hit is the CHIP plan template instruction (section 6.3.2/6.4 ""purchase of family coverage""), not a state election. Carrying family: the plan section 6.4.2 when a state fills it; otherwise the option is not elected (ABSENT)"
chip,us-ak,C-457-80,REVIEW,PRESENT,us-ak/manual/2026-09-10-chip-state-eligibility-manual,us-ak/manual/dpa/magi-medicaid/825-coordination-with-the-federally-facilitated-marketplace/block-1,"read: coordination between CHIP, Medicaid and the exchange"
chip,us-fl,C-457-80,REVIEW,ABSENT-IN-CITED,us-fl/policy/2026-09-13-chip-state-plan,us-fl/policy/cms/chip-state-plan/spa/fl-22-0034/approval-package/page-8,read: CHIP plan template introduction sentence
chip,us-ky,C-457-80,REVIEW,ABSENT-IN-CITED,us-ky/policy/2026-09-13-chip-state-plan,us-ky/policy/cms/chip-state-plan/spa/ky-23-0002-chip/approval-package/page-7,read: CHIP plan template introduction sentence
chip,us-mt,C-457-80,REVIEW,ABSENT-IN-CITED,us-mt/policy/2026-09-13-chip-state-plan,us-mt/policy/cms/chip-state-plan/spa/mt-18-0021/current-state-plan/page-8,read: CHIP plan template introduction sentence
chip,us-ny,C-457-80,REVIEW,ABSENT-IN-CITED,us-ny/policy/2026-09-13-chip-state-plan,us-ny/policy/cms/chip-state-plan/spa/ny-25-0042-chip/approval-package/page-8,read: CHIP plan template introduction sentence
chip,us-tn,C-457-80,REVIEW,PRESENT,us-tn/policy/2026-09-13-chip-state-plan,us-tn/policy/cms/chip-state-plan/compiled/factsheet/page-4,"read: coordination between CHIP, Medicaid and the exchange"
chip,all,C-457-80,REVIEW,REVIEW,,,"element verdict after reading 6 states (2 carry it; us-ak us-fl us-ky us-mt us-ny us-tn): mixed 2/6: AK 825 (coordination with the FFM) and the TN CMS factsheet (screen-and-enroll coordination) carry coordination; FL KY MT NY are the template introduction sentence. Exclude ""These states must establish enrollment systems that are coordinated with Medicaid""; use section 4.4 vocabulary ""screen(ing)? and enroll"""
chip,us-ak,C-457-525,REVIEW,ABSENT-IN-CITED,us-ak/policy/2026-09-13-chip-state-plan,us-ak/policy/cms/chip-state-plan/spa/ak-22-0001/approval-package/page-22,read: template item 8.3 unanswered or guidance text
chip,us-de,C-457-525,REVIEW,PRESENT,us-de/policy/2026-09-13-chip-state-plan,us-de/policy/cms/chip-state-plan/spa/de-22-0005/approval-package/page-107,read: state answer to plan item 8.3 (public schedule of cost sharing)
chip,us-ks,C-457-525,REVIEW,ABSENT-IN-CITED,us-ks/policy/2026-09-13-chip-state-plan,us-ks/policy/cms/chip-state-plan/spa/ks-25-0014/approval-package/page-20,read: template item 8.3 unanswered or guidance text
chip,us-ms,C-457-525,REVIEW,PRESENT,us-ms/policy/2026-09-13-chip-state-plan,us-ms/policy/cms/chip-state-plan/spa/ms-chipspa-8/approval-package/page-49,read: state answer to plan item 8.3 (public schedule of cost sharing)
chip,us-nv,C-457-525,REVIEW,PRESENT,us-nv/policy/2026-09-13-chip-state-plan,us-nv/policy/cms/chip-state-plan/spa/nv-19-0006/factsheet/page-101,read: state answer to plan item 8.3 (public schedule of cost sharing)
chip,us-sd,C-457-525,REVIEW,ABSENT-IN-CITED,us-sd/policy/2026-09-13-chip-state-plan,us-sd/policy/cms/chip-state-plan/spa/sd-25-0004/approval-package/page-95,read: template item 8.3 unanswered or guidance text
chip,all,C-457-525,REVIEW,REVIEW,,,"element verdict after reading 6 states (3 carry it; us-ak us-de us-ks us-ms us-nv us-sd): mixed 3/6: DE (APA publication), MS (member booklet) and NV (application chart) answer template item 8.3; AK KS SD leave it blank or quote guidance. Pattern: the state text following ""(42CFR 457.505(b))"""
chip,us-al,C-457-110,REVIEW,PRESENT,us-al/policy/2026-09-13-chip-state-plan,us-al/policy/cms/chip-state-plan/spa/al-23-0030-vcte/approval-package/page-86,read: CHIP plan outreach/application-assistance description
chip,us-fl,C-457-110,REVIEW,PRESENT,us-fl/policy/2026-09-13-chip-state-plan,us-fl/policy/cms/chip-state-plan/spa/fl-cspa-23/final-approved-state-plan/page-71,read: CHIP plan outreach/application-assistance description
chip,us-ky,C-457-110,REVIEW,ABSENT-IN-CITED,us-ky/policy/2026-09-13-chip-state-plan,us-ky/policy/cms/chip-state-plan/spa/ky-23-0002-chip/approval-package/page-152,read: template heading or a possible-future statement
chip,us-ms,C-457-110,REVIEW,ABSENT-IN-CITED,us-ms/policy/2026-09-13-chip-state-plan,us-ms/policy/cms/chip-state-plan/spa/ms-20-0013-chip/approval-package/page-32,read: template heading or a possible-future statement
chip,us-nv,C-457-110,REVIEW,PRESENT,us-nv/policy/2026-09-13-chip-state-plan,us-nv/policy/cms/chip-state-plan/spa/nv-19-0006/factsheet/page-14,read: CHIP plan outreach/application-assistance description
chip,us-tn,C-457-110,REVIEW,ABSENT-IN-CITED,us-tn/policy/2026-09-13-chip-state-plan,us-tn/policy/cms/chip-state-plan/spa/tn-14-0008-mc4/approval-package/page-27,read: template heading or a possible-future statement
chip,all,C-457-110,REVIEW,REVIEW,,,element verdict after reading 6 states (3 carry it; us-al us-fl us-ky us-ms us-nv us-tn): mixed 3/6: AL FL NV CHIP plan outreach sections describe application assistance; KY MS are the premium-assistance template heading and TN a possible future program
chip,us-ak,C-457-348,REVIEW,PRESENT,us-ak/manual/2026-09-10-chip-state-eligibility-manual,us-ak/manual/dpa/magi-medicaid/825-coordination-with-the-federally-facilitated-marketplace/block-1,"read: determination or transfer between CHIP, Medicaid and the exchange"
chip,us-ga,C-457-348,REVIEW,PRESENT,us-ga/policy/2026-09-13-chip-state-plan,us-ga/policy/cms/chip-state-plan/spa/ga-22-0032/approval-package/page-17,"read: determination or transfer between CHIP, Medicaid and the exchange"
chip,us-ma,C-457-348,REVIEW,PRESENT,us-ma/policy/2026-09-13-chip-state-plan,us-ma/policy/cms/chip-state-plan/spa/ma-13-0026-mc4/approval-package/page-10,"read: determination or transfer between CHIP, Medicaid and the exchange"
chip,us-nd,C-457-348,REVIEW,ABSENT-IN-CITED,us-nd/manual/2026-09-10-chip-state-eligibility-manual,us-nd/manual/hhs/aca-medicaid/510-03-25-05/block-1,read: renewal review or template item without exchange text
chip,us-ok,C-457-348,REVIEW,ABSENT-IN-CITED,us-ok/policy/2026-09-13-chip-state-plan,us-ok/policy/cms/chip-state-plan/spa/ok-18-0024/factsheet/page-17,read: renewal review or template item without exchange text
chip,us-tx,C-457-348,REVIEW,PRESENT,us-tx/manual/2026-09-10-chip-state-eligibility-manual,us-tx/manual/hhs/chip/texas-works-handbook-part-d/d-1310,"read: determination or transfer between CHIP, Medicaid and the exchange"
chip,all,C-457-348,REVIEW,REVIEW,,,"element verdict after reading 6 states (4 carry it; us-ak us-ga us-ma us-nd us-ok us-tx): mixed 4/6: AK 825, GA CHIP plan (over-income transfers to the FFM), MA CHIP plan (arrangement with the Exchange) and TX D-1310 carry exchange/Medicaid determinations of CHIP; ND early review and OK 4.1.10 do not. Stronger pattern: ""transfer(red)? to the (FFM|Marketplace|Exchange)|account transfer"""
chip,us-al,C-457-540,REVIEW,ABSENT-IN-CITED,us-al/policy/2026-09-13-chip-state-plan,us-al/policy/cms/chip-state-plan/spa/al-23-0030-vcte/approval-package/page-132,read: CHIP plan template guidance or a Medicaid buy-in premium
chip,us-fl,C-457-540,REVIEW,PRESENT,us-fl/policy/2026-09-13-chip-state-plan,us-fl/policy/cms/chip-state-plan/spa/fl-18-0029-chip/approval-package/page-30,read: CHIP premium/copay schedule by FPL band
chip,us-ky,C-457-540,REVIEW,ABSENT-IN-CITED,us-ky/policy/2026-09-13-chip-state-plan,us-ky/policy/cms/chip-state-plan/spa/ky-23-0002-chip/approval-package/page-158,read: CHIP plan template guidance or a Medicaid buy-in premium
chip,us-ms,C-457-540,REVIEW,ABSENT-IN-CITED,us-ms/manual/2026-09-10-chip-state-eligibility-manual,us-ms/manual/dom/chip/epm-chapter-101/101.02.05,read: CHIP plan template guidance or a Medicaid buy-in premium
chip,us-nv,C-457-540,REVIEW,PRESENT,us-nv/policy/2026-09-13-chip-state-plan,us-nv/policy/cms/chip-state-plan/spa/nv-19-0006/factsheet/page-101,read: CHIP premium/copay schedule by FPL band
chip,us-tx,C-457-540,REVIEW,ABSENT-IN-CITED,us-tx/policy/2026-09-13-chip-state-plan,us-tx/policy/cms/chip-state-plan/spa/tx-19-0045/approval-package/page-141,read: CHIP plan template guidance or a Medicaid buy-in premium
chip,all,C-457-540,REVIEW,REVIEW,,,"element verdict after reading 6 states (2 carry it; us-al us-fl us-ky us-ms us-nv us-tx): mixed 2/6: FL (premium $15 at or below 150% FPL) and NV (premium bands) carry the charges; AL KY TX are the template guidance sentence and MS a Medicaid working-disabled premium. Exclude the guidance sentence ""for families below 150 percent of poverty, the same limitations"""
chip,us-ak,C-457-1005,REVIEW,ABSENT-IN-CITED,us-ak/policy/2026-09-13-chip-state-plan,us-ak/policy/cms/chip-state-plan/spa/ak-cspa-4/final-approved-state-plan/page-20,read: CHIP plan template instruction text
chip,us-de,C-457-1005,REVIEW,ABSENT-IN-CITED,us-de/policy/2026-09-13-chip-state-plan,us-de/policy/cms/chip-state-plan/spa/de-22-0005/approval-package/page-92,read: CHIP plan template instruction text
chip,us-ks,C-457-1005,REVIEW,ABSENT-IN-CITED,us-ks/policy/2026-09-13-chip-state-plan,us-ks/policy/cms/chip-state-plan/spa/ks-24-0004/approval-package/page-99,read: CHIP plan template instruction text
chip,us-mo,C-457-1005,REVIEW,ABSENT-IN-CITED,us-mo/policy/2026-09-13-chip-state-plan,us-mo/policy/cms/chip-state-plan/spa/mo-23-0011/approval-package/page-148,read: CHIP plan template instruction text
chip,us-nv,C-457-1005,REVIEW,ABSENT-IN-CITED,us-nv/policy/2026-09-13-chip-state-plan,us-nv/policy/cms/chip-state-plan/spa/nv-19-0006/factsheet/page-84,read: CHIP plan template instruction text
chip,us-sd,C-457-1005,REVIEW,ABSENT-IN-CITED,us-sd/policy/2026-09-13-chip-state-plan,us-sd/policy/cms/chip-state-plan/spa/sd-25-0004/approval-package/page-89,read: CHIP plan template instruction text
chip,all,C-457-1005,REVIEW,ABSENT-IN-CITED,,,element verdict after reading 6 states (0 carry it; us-ak us-de us-ks us-mo us-nv us-sd): ABSENT-IN-CITED 0/6: every hit is the template text of section 6.4.1.3; no state elects the community-based delivery option. ABSENT (not elected) unless a state fills section 6.4.1
chip,us-ak,C-457-1110,REVIEW,ABSENT-IN-CITED,us-ak/manual/2026-09-10-chip-state-eligibility-manual,us-ak/manual/dpa/magi-medicaid/812-1-informing-about-medical-support-orders/block-1,"read: child-support, managed-care assurance or interpreter privacy text"
chip,us-de,C-457-1110,REVIEW,ABSENT-IN-CITED,us-de/policy/2026-09-13-chip-state-plan,us-de/policy/cms/chip-state-plan/spa/de-22-0005/approval-package/page-35,"read: child-support, managed-care assurance or interpreter privacy text"
chip,us-ks,C-457-1110,REVIEW,PRESENT,us-ks/manual/2026-09-10-medicaid-state-eligibility-manual,us-ks/manual/kdhe/medicaid/mkeesm-2000-2900-2930-notice-of-privacy-practice/block-1,read: privacy-notice rule
chip,us-ms,C-457-1110,REVIEW,ABSENT-IN-CITED,us-ms/manual/2026-09-10-chip-state-eligibility-manual,us-ms/manual/dom/chip/epm-chapter-101/101.03.06,"read: child-support, managed-care assurance or interpreter privacy text"
chip,us-nv,C-457-1110,REVIEW,ABSENT-IN-CITED,us-nv/policy/2026-09-13-chip-state-plan,us-nv/policy/cms/chip-state-plan/spa/nv-19-0006/factsheet/page-32,"read: child-support, managed-care assurance or interpreter privacy text"
chip,us-tn,C-457-1110,REVIEW,ABSENT-IN-CITED,us-tn/policy/2026-09-13-chip-state-plan,us-tn/policy/cms/chip-state-plan/spa/tn-22-0022/approval-package/page-32,"read: child-support, managed-care assurance or interpreter privacy text"
chip,all,C-457-1110,REVIEW,ABSENT-IN-CITED,,,"element verdict after reading 6 states (1 carry it; us-ak us-de us-ks us-ms us-nv us-tn): ABSENT-IN-CITED 1/6: only MKEESM 2930 (Notice of Privacy Practice) carries privacy protections; the others are child-support confidentiality, the managed-care template assurance 3.6.x and interpreter privacy. ""privacy|confidential"" is too generic; carrying family: CHIP plan section 9 / state privacy regulation; pattern ""notice of privacy practice|confidentiality of (applicant|case) (information|records)"""
medicaid,us-ak,M-435-949,REVIEW,PRESENT,us-ak/policy/2026-09-15-medicaid-magi-verification-plan,us-ak/policy/cms/magi-verification-plan/alaska-verification-plan-template-final/page-3,"extracted: CMS-posted MAGI-based verification plan (42 CFR 435.945(j)), the schema plan_family for this element; pattern hit in the plan text"
medicaid,us-al,M-435-920,OUTREACH,PRESENT,us-al/policy/2026-09-15-medicaid-magi-verification-plan,us-al/policy/cms/magi-verification-plan/alabama-verification-plan-template-final/page-1,"extracted: CMS-posted MAGI-based verification plan (42 CFR 435.945(j)), the schema plan_family for this element; pattern hit in the plan text"
medicaid,us-al,M-435-945,OUTREACH,PRESENT,us-al/policy/2026-09-15-medicaid-magi-verification-plan,us-al/policy/cms/magi-verification-plan/alabama-verification-plan-template-final,"extracted: CMS-posted MAGI-based verification plan (42 CFR 435.945(j)), the schema plan_family for this element; pattern hit in the plan text"
medicaid,us-al,M-435-949,OUTREACH,PRESENT,us-al/policy/2026-09-15-medicaid-magi-verification-plan,us-al/policy/cms/magi-verification-plan/alabama-verification-plan-template-final/page-1,"extracted: CMS-posted MAGI-based verification plan (42 CFR 435.945(j)), the schema plan_family for this element; pattern hit in the plan text"
medicaid,us-al,M-435-952,OUTREACH,PRESENT,us-al/policy/2026-09-15-medicaid-magi-verification-plan,us-al/policy/cms/magi-verification-plan/alabama-verification-plan-template-final/page-1,"extracted: CMS-posted MAGI-based verification plan (42 CFR 435.945(j)), the schema plan_family for this element; pattern hit in the plan text"
medicaid,us-ar,M-435-949,REVIEW,PRESENT,us-ar/policy/2026-09-15-medicaid-magi-verification-plan,us-ar/policy/cms/magi-verification-plan/arkansas-verification-plan-template-final/page-1,"extracted: CMS-posted MAGI-based verification plan (42 CFR 435.945(j)), the schema plan_family for this element; pattern hit in the plan text"
medicaid,us-az,M-435-949,REVIEW,PRESENT,us-az/policy/2026-09-15-medicaid-magi-verification-plan,us-az/policy/cms/magi-verification-plan/arizona-verification-plan-template-final/page-1,"extracted: CMS-posted MAGI-based verification plan (42 CFR 435.945(j)), the schema plan_family for this element; pattern hit in the plan text"
medicaid,us-ca,M-435-920,OUTREACH,PRESENT,us-ca/policy/2026-09-15-medicaid-magi-verification-plan,us-ca/policy/cms/magi-verification-plan/california-verification-plan-final/page-1,"extracted: CMS-posted MAGI-based verification plan (42 CFR 435.945(j)), the schema plan_family for this element; pattern hit in the plan text"
medicaid,us-ca,M-435-945,OUTREACH,PRESENT,us-ca/policy/2026-09-15-medicaid-magi-verification-plan,us-ca/policy/cms/magi-verification-plan/california-verification-plan-final,"extracted: CMS-posted MAGI-based verification plan (42 CFR 435.945(j)), the schema plan_family for this element; pattern hit in the plan text"
medicaid,us-ca,M-435-949,OUTREACH,PRESENT,us-ca/policy/2026-09-15-medicaid-magi-verification-plan,us-ca/policy/cms/magi-verification-plan/california-verification-plan-final/page-2,"extracted: CMS-posted MAGI-based verification plan (42 CFR 435.945(j)), the schema plan_family for this element; pattern hit in the plan text"
medicaid,us-ca,M-435-952,OUTREACH,PRESENT,us-ca/policy/2026-09-15-medicaid-magi-verification-plan,us-ca/policy/cms/magi-verification-plan/california-verification-plan-final/page-1,"extracted: CMS-posted MAGI-based verification plan (42 CFR 435.945(j)), the schema plan_family for this element; pattern hit in the plan text"
medicaid,us-co,M-435-949,REVIEW,PRESENT,us-co/policy/2026-09-15-medicaid-magi-verification-plan,us-co/policy/cms/magi-verification-plan/colorado-verification-plan-template-final/page-1,"extracted: CMS-posted MAGI-based verification plan (42 CFR 435.945(j)), the schema plan_family for this element; pattern hit in the plan text"
medicaid,us-ct,M-435-949,REVIEW,PRESENT,us-ct/policy/2026-09-15-medicaid-magi-verification-plan,us-ct/policy/cms/magi-verification-plan/connecticut-verification-plan/page-4,"extracted: CMS-posted MAGI-based verification plan (42 CFR 435.945(j)), the schema plan_family for this element; pattern hit in the plan text"
medicaid,us-ct,M-435-952,EXTRACTABLE,PRESENT,us-ct/policy/2026-09-15-medicaid-magi-verification-plan,us-ct/policy/cms/magi-verification-plan/connecticut-verification-plan/page-1,"extracted: CMS-posted MAGI-based verification plan (42 CFR 435.945(j)), the schema plan_family for this element; pattern hit in the plan text"
medicaid,us-dc,M-435-949,EXTRACTABLE,PRESENT,us-dc/policy/2026-09-15-medicaid-magi-verification-plan,us-dc/policy/cms/magi-verification-plan/dc-verification-plan-tempate-final/page-2,"extracted: CMS-posted MAGI-based verification plan (42 CFR 435.945(j)), the schema plan_family for this element; pattern hit in the plan text"
