jurisdiction,element,level,family,status,scope_version,citation_path,pe_modeled,evidence_note
us-dc,LIHEAP-ST-06,state,state plan,PRESENT,2026-09-10,us-dc/policy/acf/liheap-plan/fy2026/2,partial,2.1: State Median Income 60.00%
us-dc,LIHEAP-ST-07,state,state plan,PRESENT,2026-09-10,us-dc/policy/acf/liheap-plan/fy2026/2,no,2.3/2.4 priority narrative present (654 chars); yes/no boxes not captured
us-dc,LIHEAP-ST-08,state,state plan,PRESENT,2026-09-10,us-dc/policy/acf/liheap-plan/fy2026/2,partial,"2.6 minimum $200 / maximum $1,800; 2.5 variables are check boxes (state not captured) but narrative present"
us-dc,LIHEAP-ST-09,state,plan attachment / policy manual,REVIEW,,,partial,matrix is a plan attachment not in the extracted PDF; the clearinghouse index lists no policy manual for this state; state agency site not inventoried
us-dc,LIHEAP-ST-10,state,state plan,PRESENT,2026-09-10,us-dc/policy/acf/liheap-plan/fy2026/3,no,"3.1 threshold State Median Income 60.00%; min/max 200/1,800"
us-dc,LIHEAP-ST-11,state,state plan,PRESENT,2026-09-10,us-dc/policy/acf/liheap-plan/fy2026/4,partial,"4.1 threshold State Median Income 60.00%; 4.2-4.3 definitions; response hours 48,48"
us-dc,LIHEAP-ST-12,state,state plan,PRESENT,2026-09-10,us-dc/policy/acf/liheap-plan/fy2026/4,partial,crisis benefit figures in section 4 ($200)
us-dc,LIHEAP-ST-13,state,state plan,PRESENT,2026-09-10,us-dc/policy/acf/liheap-plan/fy2026/5,no,section 5 body 4386 chars
us-dc,LIHEAP-ST-14,state,state plan,PRESENT,2026-09-10,us-dc/policy/acf/liheap-plan/fy2026/6,no,sections 6-9 bodies present
us-dc,LIHEAP-ST-15,state,state plan,PRESENT,2026-09-10,us-dc/policy/acf/liheap-plan/fy2026/12,no,section 12 body 2389 chars
us-dc,LIHEAP-ST-16,state,state plan,PRESENT,2026-09-10,us-dc/policy/acf/liheap-plan/fy2026/13,no,sections 13-16 bodies present
us-dc,LIHEAP-ST-17,state,state plan,PRESENT,2026-09-10,us-dc/policy/acf/liheap-plan/fy2026/17,no,sections 10 and 17 bodies present
us-dc,LIHEAP-ST-18,state,state policy manual,REVIEW,,,partial,clearinghouse index lists no policy manual for this state; state agency site not inventoried in the queue
us-de,LIHEAP-ST-01,state,state plan,PRESENT,2026-09-10,us-de/policy/acf/liheap-plan/fy2026/1,no,"section 1.1 dates of operation opened (heating=yes, cooling=yes)"
us-de,LIHEAP-ST-02,state,state plan,PRESENT,2026-09-10,us-de/policy/acf/liheap-plan/fy2026/1,no,section 1.2 allocation percentages in body
us-de,LIHEAP-ST-03,state,state plan,REVIEW,2026-09-10,us-de/policy/acf/liheap-plan/fy2026/1,no,"1.4-1.6 are yes/no boxes; the extractor keeps no checkbox state and 1.4a carries no description, so the policy cannot be read from the body"
us-de,LIHEAP-ST-04,state,state plan,PRESENT,2026-09-10,us-de/policy/acf/liheap-plan/fy2026/1,no,1.7b nominal assistance amount $0.00 in body
us-de,LIHEAP-ST-05,state,state plan,REVIEW,2026-09-10,us-de/policy/acf/liheap-plan/fy2026/1,no,1.8 (gross/net) and 1.9 (income types) are check boxes; checkbox state is not captured in the extracted text; narrative in 1.10-1.12 present
us-de,LIHEAP-ST-06,state,state plan,PRESENT,2026-09-10,us-de/policy/acf/liheap-plan/fy2026/2,no,2.1: State Median Income 60.00%
us-de,LIHEAP-ST-07,state,state plan,PRESENT,2026-09-10,us-de/policy/acf/liheap-plan/fy2026/2,no,2.3/2.4 priority narrative present (3752 chars); yes/no boxes not captured
us-de,LIHEAP-ST-08,state,state plan,PRESENT,2026-09-10,us-de/policy/acf/liheap-plan/fy2026/2,no,"2.6 minimum $100 / maximum $2,464; 2.5 variables are check boxes (state not captured) but narrative present"
us-de,LIHEAP-ST-09,state,plan attachment / policy manual,EXTRACTABLE,,,no,"the extracted plan ends at the 'Plan Attachments' list (matrix is an attachment, not in the PDF); clearinghouse lists a state policy manual: https://bidcondocs.delaware.gov/HSS/HSS_15027Liheap_MAN.pdf"
us-de,LIHEAP-ST-10,state,state plan,PRESENT,2026-09-10,us-de/policy/acf/liheap-plan/fy2026/3,no,"3.1 threshold State Median Income 60.00%; min/max 1/1,000"
us-de,LIHEAP-ST-11,state,state plan,PRESENT,2026-09-10,us-de/policy/acf/liheap-plan/fy2026/4,no,"4.1 threshold State Median Income 60.00%; 4.2-4.3 definitions; response hours 72,72"
us-de,LIHEAP-ST-12,state,state plan,PRESENT,2026-09-10,us-de/policy/acf/liheap-plan/fy2026/4,no,"crisis benefit figures in section 4 ($2,500,)"
us-de,LIHEAP-ST-13,state,state plan,PRESENT,2026-09-10,us-de/policy/acf/liheap-plan/fy2026/5,no,section 5 body 6525 chars
us-de,LIHEAP-ST-14,state,state plan,PRESENT,2026-09-10,us-de/policy/acf/liheap-plan/fy2026/6,no,sections 6-9 bodies present
us-de,LIHEAP-ST-15,state,state plan,PRESENT,2026-09-10,us-de/policy/acf/liheap-plan/fy2026/12,no,section 12 body 3118 chars
us-de,LIHEAP-ST-16,state,state plan,PRESENT,2026-09-10,us-de/policy/acf/liheap-plan/fy2026/13,no,sections 13-16 bodies present
us-de,LIHEAP-ST-17,state,state plan,PRESENT,2026-09-10,us-de/policy/acf/liheap-plan/fy2026/17,no,sections 10 and 17 bodies present
us-de,LIHEAP-ST-18,state,state policy manual,EXTRACTABLE,,,no,clearinghouse 'State LIHEAP Policy Manuals' link (read 2026-09-11): https://bidcondocs.delaware.gov/HSS/HSS_15027Liheap_MAN.pdf; not taken (run note: manuals are a separate family)
us-fl,LIHEAP-ST-01,state,state plan,PRESENT,2026-09-10,us-fl/policy/acf/liheap-plan/fy2026/1,no,"section 1.1 dates of operation opened (heating=yes, cooling=yes)"
us-fl,LIHEAP-ST-02,state,state plan,PRESENT,2026-09-10,us-fl/policy/acf/liheap-plan/fy2026/1,no,section 1.2 allocation percentages in body
us-fl,LIHEAP-ST-03,state,state plan,PRESENT,2026-09-10,us-fl/policy/acf/liheap-plan/fy2026/1,no,1.4a definition text present (388 chars); the yes/no boxes of 1.4-1.6 are not captured in the extracted text (no checkbox glyphs)
us-fl,LIHEAP-ST-04,state,state plan,PRESENT,2026-09-10,us-fl/policy/acf/liheap-plan/fy2026/1,no,1.7b nominal assistance amount $0.00 in body
us-fl,LIHEAP-ST-05,state,state plan,REVIEW,2026-09-10,us-fl/policy/acf/liheap-plan/fy2026/1,no,1.8 (gross/net) and 1.9 (income types) are check boxes; checkbox state is not captured in the extracted text; narrative in 1.10-1.12 present
us-fl,LIHEAP-ST-06,state,state plan,PRESENT,2026-09-10,us-fl/policy/acf/liheap-plan/fy2026/2,no,2.1: State Median Income 60.00%; State Median Income 60.00%; State Median Income 60.00%
us-fl,LIHEAP-ST-07,state,state plan,PRESENT,2026-09-10,us-fl/policy/acf/liheap-plan/fy2026/2,no,2.3/2.4 priority narrative present (786 chars); yes/no boxes not captured
us-fl,LIHEAP-ST-08,state,state plan,PRESENT,2026-09-10,us-fl/policy/acf/liheap-plan/fy2026/2,no,"2.6 minimum $400 / maximum $1,350; 2.5 variables are check boxes (state not captured) but narrative present"
us-fl,LIHEAP-ST-09,state,plan attachment / policy manual,EXTRACTABLE,,,no,"the extracted plan ends at the 'Plan Attachments' list (matrix is an attachment, not in the PDF); clearinghouse lists a state policy manual: https://liheapch.acf.gov/sites/default/files/webfiles/docs/2023/manuals/FL_PolicyManual_2023.pdf"
us-fl,LIHEAP-ST-10,state,state plan,PRESENT,2026-09-10,us-fl/policy/acf/liheap-plan/fy2026/3,no,"3.1 threshold State Median Income 60.00%; State Median Income 60.00%; min/max 400/1,350"
us-fl,LIHEAP-ST-11,state,state plan,PRESENT,2026-09-10,us-fl/policy/acf/liheap-plan/fy2026/4,no,"4.1 threshold State Median Income 60.00%; State Median Income 60.00%; 4.2-4.3 definitions; response hours 18,48"
us-fl,LIHEAP-ST-12,state,state plan,PRESENT,2026-09-10,us-fl/policy/acf/liheap-plan/fy2026/4,no,"crisis benefit figures in section 4 ($2,000)"
us-fl,LIHEAP-ST-13,state,state plan,PRESENT,2026-09-10,us-fl/policy/acf/liheap-plan/fy2026/5,no,section 5 body 3096 chars
us-fl,LIHEAP-ST-14,state,state plan,PRESENT,2026-09-10,us-fl/policy/acf/liheap-plan/fy2026/6,no,sections 6-9 bodies present
us-fl,LIHEAP-ST-15,state,state plan,PRESENT,2026-09-10,us-fl/policy/acf/liheap-plan/fy2026/12,no,section 12 body 2169 chars
us-fl,LIHEAP-ST-16,state,state plan,PRESENT,2026-09-10,us-fl/policy/acf/liheap-plan/fy2026/13,no,sections 13-16 bodies present
us-fl,LIHEAP-ST-17,state,state plan,PRESENT,2026-09-10,us-fl/policy/acf/liheap-plan/fy2026/17,no,sections 10 and 17 bodies present
us-fl,LIHEAP-ST-18,state,state policy manual,EXTRACTABLE,,,no,clearinghouse 'State LIHEAP Policy Manuals' link (read 2026-09-11): https://liheapch.acf.gov/sites/default/files/webfiles/docs/2023/manuals/FL_PolicyManual_2023.pdf; not taken (run note: manuals are a separate family)
us-ga,LIHEAP-ST-01,state,state plan,PRESENT,2026-09-10,us-ga/policy/acf/liheap-plan/fy2026/1,no,"section 1.1 dates of operation opened (heating=yes, cooling=yes)"
us-ga,LIHEAP-ST-02,state,state plan,PRESENT,2026-09-10,us-ga/policy/acf/liheap-plan/fy2026/1,no,section 1.2 allocation percentages in body
us-ga,LIHEAP-ST-03,state,state plan,PRESENT,2026-09-10,us-ga/policy/acf/liheap-plan/fy2026/1,no,1.4a definition text present (81 chars); the yes/no boxes of 1.4-1.6 are not captured in the extracted text (no checkbox glyphs)
us-ga,LIHEAP-ST-04,state,state plan,PRESENT,2026-09-10,us-ga/policy/acf/liheap-plan/fy2026/1,no,1.7b nominal assistance amount $0.00 in body
us-ga,LIHEAP-ST-05,state,state plan,REVIEW,2026-09-10,us-ga/policy/acf/liheap-plan/fy2026/1,no,1.8 (gross/net) and 1.9 (income types) are check boxes; checkbox state is not captured in the extracted text; narrative in 1.10-1.12 present
us-ga,LIHEAP-ST-06,state,state plan,PRESENT,2026-09-10,us-ga/policy/acf/liheap-plan/fy2026/2,no,2.1: State Median Income 60.00%
us-ga,LIHEAP-ST-07,state,state plan,PRESENT,2026-09-10,us-ga/policy/acf/liheap-plan/fy2026/2,no,2.3/2.4 priority narrative present (448 chars); yes/no boxes not captured
us-ga,LIHEAP-ST-08,state,state plan,PRESENT,2026-09-10,us-ga/policy/acf/liheap-plan/fy2026/2,no,2.6 minimum $400 / maximum $810; 2.5 variables are check boxes (state not captured) but narrative present
us-ga,LIHEAP-ST-09,state,plan attachment / policy manual,EXTRACTABLE,,,no,"the extracted plan ends at the 'Plan Attachments' list (matrix is an attachment, not in the PDF); clearinghouse lists a state policy manual: https://liheapch.acf.gov/sites/default/files/webfiles/docs/2023/manuals/GA_PolicyManual_2023.pdf"
us-ga,LIHEAP-ST-10,state,state plan,PRESENT,2026-09-10,us-ga/policy/acf/liheap-plan/fy2026/3,no,3.1 threshold State Median Income 60.00%; min/max 400/500
us-ga,LIHEAP-ST-11,state,state plan,PRESENT,2026-09-10,us-ga/policy/acf/liheap-plan/fy2026/4,no,"4.1 threshold State Median Income 60.00%; 4.2-4.3 definitions; response hours 48,18"
us-ga,LIHEAP-ST-12,state,state plan,PRESENT,2026-09-10,us-ga/policy/acf/liheap-plan/fy2026/4,no,crisis benefit figures in section 4 ($810)
us-ga,LIHEAP-ST-13,state,state plan,PRESENT,2026-09-10,us-ga/policy/acf/liheap-plan/fy2026/5,no,section 5 body 5322 chars
us-ga,LIHEAP-ST-14,state,state plan,PRESENT,2026-09-10,us-ga/policy/acf/liheap-plan/fy2026/6,no,sections 6-9 bodies present
us-ga,LIHEAP-ST-15,state,state plan,PRESENT,2026-09-10,us-ga/policy/acf/liheap-plan/fy2026/12,no,section 12 body 1337 chars
us-ga,LIHEAP-ST-16,state,state plan,PRESENT,2026-09-10,us-ga/policy/acf/liheap-plan/fy2026/13,no,sections 13-16 bodies present
us-ga,LIHEAP-ST-17,state,state plan,PRESENT,2026-09-10,us-ga/policy/acf/liheap-plan/fy2026/17,no,sections 10 and 17 bodies present
us-ga,LIHEAP-ST-18,state,state policy manual,EXTRACTABLE,,,no,clearinghouse 'State LIHEAP Policy Manuals' link (read 2026-09-11): https://liheapch.acf.gov/sites/default/files/webfiles/docs/2023/manuals/GA_PolicyManual_2023.pdf; not taken (run note: manuals are a separate family)
us-hi,LIHEAP-ST-01,state,state plan,PRESENT,2026-09-10,us-hi/policy/acf/liheap-plan/fy2026/1,no,"section 1.1 dates of operation opened (heating=yes, cooling=yes)"
us-hi,LIHEAP-ST-02,state,state plan,PRESENT,2026-09-10,us-hi/policy/acf/liheap-plan/fy2026/1,no,section 1.2 allocation percentages in body
us-hi,LIHEAP-ST-03,state,state plan,PRESENT,2026-09-10,us-hi/policy/acf/liheap-plan/fy2026/1,no,1.4a definition text present (784 chars); the yes/no boxes of 1.4-1.6 are not captured in the extracted text (no checkbox glyphs)
us-hi,LIHEAP-ST-04,state,state plan,PRESENT,2026-09-10,us-hi/policy/acf/liheap-plan/fy2026/1,no,1.7b nominal assistance amount $0.00 in body
us-hi,LIHEAP-ST-05,state,state plan,REVIEW,2026-09-10,us-hi/policy/acf/liheap-plan/fy2026/1,no,1.8 (gross/net) and 1.9 (income types) are check boxes; checkbox state is not captured in the extracted text; narrative in 1.10-1.12 present
us-hi,LIHEAP-ST-06,state,state plan,PRESENT,2026-09-10,us-hi/policy/acf/liheap-plan/fy2026/2,no,2.1: State Median Income 60.00%; State Median Income 60.00%; State Median Income 60.00%
us-hi,LIHEAP-ST-07,state,state plan,PRESENT,2026-09-10,us-hi/policy/acf/liheap-plan/fy2026/2,no,2.3/2.4 priority narrative present (300 chars); yes/no boxes not captured
us-hi,LIHEAP-ST-08,state,state plan,PRESENT,2026-09-10,us-hi/policy/acf/liheap-plan/fy2026/2,no,"2.6 minimum $375 / maximum $1,400; 2.5 variables are check boxes (state not captured) but narrative present"
us-hi,LIHEAP-ST-09,state,plan attachment / policy manual,EXTRACTABLE,,,no,"the extracted plan ends at the 'Plan Attachments' list (matrix is an attachment, not in the PDF); clearinghouse lists a state policy manual: https://humanservices.hawaii.gov/wp-content/uploads/2019/07/Policies-and-Procedures-2020.pdf"
us-hi,LIHEAP-ST-10,state,state plan,PRESENT,2026-09-10,us-hi/policy/acf/liheap-plan/fy2026/3,no,"3.1 threshold State Median Income 60.00%; State Median Income 60.00%; min/max 375/1,400"
us-hi,LIHEAP-ST-11,state,state plan,PRESENT,2026-09-10,us-hi/policy/acf/liheap-plan/fy2026/4,no,"4.1 threshold State Median Income 60.00%; State Median Income 60.00%; 4.2-4.3 definitions; response hours 48,18"
us-hi,LIHEAP-ST-12,state,state plan,PRESENT,2026-09-10,us-hi/policy/acf/liheap-plan/fy2026/4,no,crisis benefit figures in section 4 ($700)
us-hi,LIHEAP-ST-13,state,state plan,PRESENT,2026-09-10,us-hi/policy/acf/liheap-plan/fy2026/5,no,section 5 body 3651 chars
us-hi,LIHEAP-ST-14,state,state plan,PRESENT,2026-09-10,us-hi/policy/acf/liheap-plan/fy2026/6,no,sections 6-9 bodies present
us-hi,LIHEAP-ST-15,state,state plan,PRESENT,2026-09-10,us-hi/policy/acf/liheap-plan/fy2026/12,no,section 12 body 2678 chars
us-hi,LIHEAP-ST-16,state,state plan,PRESENT,2026-09-10,us-hi/policy/acf/liheap-plan/fy2026/13,no,sections 13-16 bodies present
us-hi,LIHEAP-ST-17,state,state plan,PRESENT,2026-09-10,us-hi/policy/acf/liheap-plan/fy2026/17,no,sections 10 and 17 bodies present
us-hi,LIHEAP-ST-18,state,state policy manual,EXTRACTABLE,,,no,clearinghouse 'State LIHEAP Policy Manuals' link (read 2026-09-11): https://humanservices.hawaii.gov/wp-content/uploads/2019/07/Policies-and-Procedures-2020.pdf; not taken (run note: manuals are a separate family)
us-ia,LIHEAP-ST-01,state,state plan,PRESENT,2026-09-10,us-ia/policy/acf/liheap-plan/fy2026/1,no,"section 1.1 dates of operation opened (heating=yes, cooling=no)"
us-ia,LIHEAP-ST-02,state,state plan,PRESENT,2026-09-10,us-ia/policy/acf/liheap-plan/fy2026/1,no,section 1.2 allocation percentages in body
us-ia,LIHEAP-ST-03,state,state plan,REVIEW,2026-09-10,us-ia/policy/acf/liheap-plan/fy2026/1,no,"1.4-1.6 are yes/no boxes; the extractor keeps no checkbox state and 1.4a carries no description, so the policy cannot be read from the body"
us-ia,LIHEAP-ST-04,state,state plan,PRESENT,2026-09-10,us-ia/policy/acf/liheap-plan/fy2026/1,no,1.7b nominal assistance amount $0.00 in body
us-ia,LIHEAP-ST-05,state,state plan,REVIEW,2026-09-10,us-ia/policy/acf/liheap-plan/fy2026/1,no,1.8 (gross/net) and 1.9 (income types) are check boxes; checkbox state is not captured in the extracted text; narrative in 1.10-1.12 present
us-ia,LIHEAP-ST-06,state,state plan,PRESENT,2026-09-10,us-ia/policy/acf/liheap-plan/fy2026/2,no,2.1: HHS Poverty Guidelines 150.00%
us-ia,LIHEAP-ST-07,state,state plan,PRESENT,2026-09-10,us-ia/policy/acf/liheap-plan/fy2026/2,no,2.3/2.4 priority narrative present (1077 chars); yes/no boxes not captured
us-ia,LIHEAP-ST-08,state,state plan,PRESENT,2026-09-10,us-ia/policy/acf/liheap-plan/fy2026/2,no,2.6 minimum $80 / maximum $800; 2.5 variables are check boxes (state not captured) but narrative present
us-ia,LIHEAP-ST-09,state,plan attachment / policy manual,EXTRACTABLE,,,no,"the extracted plan ends at the 'Plan Attachments' list (matrix is an attachment, not in the PDF); clearinghouse lists a state policy manual: https://hhs.iowa.gov/media/2702/download?inline="
us-ia,LIHEAP-ST-10,state,n/a,ABSENT,,,no,n/a: no cooling component operated (section 1.1)
us-ia,LIHEAP-ST-11,state,state plan,PRESENT,2026-09-10,us-ia/policy/acf/liheap-plan/fy2026/4,no,"4.1 threshold HHS Poverty Guidelines 150.00%; 4.2-4.3 definitions; response hours 18,48"
us-ia,LIHEAP-ST-12,state,state plan,PRESENT,2026-09-10,us-ia/policy/acf/liheap-plan/fy2026/4,no,"crisis benefit figures in section 4 ($31,300)"
us-ia,LIHEAP-ST-13,state,state plan,PRESENT,2026-09-10,us-ia/policy/acf/liheap-plan/fy2026/5,no,section 5 body 4121 chars
us-ia,LIHEAP-ST-14,state,state plan,PRESENT,2026-09-10,us-ia/policy/acf/liheap-plan/fy2026/6,no,sections 6-9 bodies present
us-ia,LIHEAP-ST-15,state,state plan,PRESENT,2026-09-10,us-ia/policy/acf/liheap-plan/fy2026/12,no,section 12 body 3433 chars
us-ia,LIHEAP-ST-16,state,state plan,PRESENT,2026-09-10,us-ia/policy/acf/liheap-plan/fy2026/13,no,sections 13-16 bodies present
us-ia,LIHEAP-ST-17,state,state plan,PRESENT,2026-09-10,us-ia/policy/acf/liheap-plan/fy2026/17,no,sections 10 and 17 bodies present
us-ia,LIHEAP-ST-18,state,state policy manual,EXTRACTABLE,,,no,clearinghouse 'State LIHEAP Policy Manuals' link (read 2026-09-11): https://hhs.iowa.gov/media/2702/download?inline=; not taken (run note: manuals are a separate family)
us-id,LIHEAP-ST-01,state,state plan,PRESENT,2026-09-10,us-id/policy/acf/liheap-plan/fy2026/1,no,"section 1.1 dates of operation opened (heating=yes, cooling=no)"
us-id,LIHEAP-ST-02,state,state plan,PRESENT,2026-09-10,us-id/policy/acf/liheap-plan/fy2026/1,no,section 1.2 allocation percentages in body
us-id,LIHEAP-ST-03,state,state plan,PRESENT,2026-09-10,us-id/policy/acf/liheap-plan/fy2026/1,no,1.4a definition text present (341 chars); the yes/no boxes of 1.4-1.6 are not captured in the extracted text (no checkbox glyphs)
us-id,LIHEAP-ST-04,state,state plan,PRESENT,2026-09-10,us-id/policy/acf/liheap-plan/fy2026/1,no,1.7b nominal assistance amount $0.00 in body
us-id,LIHEAP-ST-05,state,state plan,REVIEW,2026-09-10,us-id/policy/acf/liheap-plan/fy2026/1,no,1.8 (gross/net) and 1.9 (income types) are check boxes; checkbox state is not captured in the extracted text; narrative in 1.10-1.12 present
us-id,LIHEAP-ST-06,state,state plan,PRESENT,2026-09-10,us-id/policy/acf/liheap-plan/fy2026/2,no,2.1: State Median Income 60.00%; State Median Income 60.00%; State Median Income 60.00%
us-id,LIHEAP-ST-07,state,state plan,PRESENT,2026-09-10,us-id/policy/acf/liheap-plan/fy2026/2,no,2.3/2.4 priority narrative present (434 chars); yes/no boxes not captured
us-id,LIHEAP-ST-08,state,state plan,PRESENT,2026-09-10,us-id/policy/acf/liheap-plan/fy2026/2,no,"2.6 minimum $122 / maximum $1,285; 2.5 variables are check boxes (state not captured) but narrative present"
us-id,LIHEAP-ST-09,state,plan attachment / policy manual,REVIEW,,,no,matrix is a plan attachment not in the extracted PDF; the clearinghouse index lists no policy manual for this state; state agency site not inventoried
us-id,LIHEAP-ST-10,state,n/a,ABSENT,,,no,n/a: no cooling component operated (section 1.1)
us-id,LIHEAP-ST-11,state,state plan,PRESENT,2026-09-10,us-id/policy/acf/liheap-plan/fy2026/4,no,"4.1 threshold State Median Income 60.00%; State Median Income 60.00%; 4.2-4.3 definitions; response hours 48,48"
us-id,LIHEAP-ST-12,state,state plan,PRESENT,2026-09-10,us-id/policy/acf/liheap-plan/fy2026/4,no,"crisis benefit figures in section 4 (maximum benefit of $1,500)"
us-id,LIHEAP-ST-13,state,state plan,PRESENT,2026-09-10,us-id/policy/acf/liheap-plan/fy2026/5,no,section 5 body 5291 chars
us-id,LIHEAP-ST-14,state,state plan,PRESENT,2026-09-10,us-id/policy/acf/liheap-plan/fy2026/6,no,sections 6-9 bodies present
us-id,LIHEAP-ST-15,state,state plan,PRESENT,2026-09-10,us-id/policy/acf/liheap-plan/fy2026/12,no,section 12 body 3129 chars
us-id,LIHEAP-ST-16,state,state plan,PRESENT,2026-09-10,us-id/policy/acf/liheap-plan/fy2026/13,no,sections 13-16 bodies present
us-id,LIHEAP-ST-17,state,state plan,PRESENT,2026-09-10,us-id/policy/acf/liheap-plan/fy2026/17,no,sections 10 and 17 bodies present
us-id,LIHEAP-ST-18,state,state policy manual,REVIEW,,,no,clearinghouse index lists no policy manual for this state; state agency site not inventoried in the queue
us-il,LIHEAP-ST-01,state,state plan,PRESENT,2026-09-10,us-il/policy/acf/liheap-plan/fy2026/1,partial,"section 1.1 dates of operation opened (heating=yes, cooling=no)"
us-il,LIHEAP-ST-02,state,state plan,PRESENT,2026-09-10,us-il/policy/acf/liheap-plan/fy2026/1,no,section 1.2 allocation percentages in body
us-il,LIHEAP-ST-03,state,state plan,PRESENT,2026-09-10,us-il/policy/acf/liheap-plan/fy2026/1,partial,1.4a definition text present (1453 chars); the yes/no boxes of 1.4-1.6 are not captured in the extracted text (no checkbox glyphs)
us-il,LIHEAP-ST-04,state,state plan,PRESENT,2026-09-10,us-il/policy/acf/liheap-plan/fy2026/1,no,1.7b nominal assistance amount $0.00 in body
us-il,LIHEAP-ST-05,state,state plan,REVIEW,2026-09-10,us-il/policy/acf/liheap-plan/fy2026/1,partial,1.8 (gross/net) and 1.9 (income types) are check boxes; checkbox state is not captured in the extracted text; narrative in 1.10-1.12 present
us-il,LIHEAP-ST-06,state,state plan,PRESENT,2026-09-10,us-il/policy/acf/liheap-plan/fy2026/2,partial,2.1: State Median Income 60.00%; HHS Poverty Guidelines 150.00%
us-il,LIHEAP-ST-07,state,state plan,PRESENT,2026-09-10,us-il/policy/acf/liheap-plan/fy2026/2,no,2.3/2.4 priority narrative present (1125 chars); yes/no boxes not captured
us-il,LIHEAP-ST-08,state,state plan,PRESENT,2026-09-10,us-il/policy/acf/liheap-plan/fy2026/2,partial,"2.6 minimum $58 / maximum $2,564; 2.5 variables are check boxes (state not captured) but narrative present"
us-il,LIHEAP-ST-09,state,plan attachment / policy manual,REVIEW,,,partial,matrix is a plan attachment not in the extracted PDF; the clearinghouse index lists no policy manual for this state; state agency site not inventoried
us-il,LIHEAP-ST-10,state,n/a,ABSENT,,,no,n/a: no cooling component operated (section 1.1)
us-il,LIHEAP-ST-11,state,state plan,PRESENT,2026-09-10,us-il/policy/acf/liheap-plan/fy2026/4,partial,"4.1 threshold State Median Income 60.00%; HHS Poverty Guidelines 150.00%; 4.2-4.3 definitions; response hours 48,18"
us-il,LIHEAP-ST-12,state,state plan,PRESENT,2026-09-10,us-il/policy/acf/liheap-plan/fy2026/4,partial,"crisis benefit figures in section 4 ($1,500)"
us-il,LIHEAP-ST-13,state,state plan,PRESENT,2026-09-10,us-il/policy/acf/liheap-plan/fy2026/5,no,section 5 body 5166 chars
us-il,LIHEAP-ST-14,state,state plan,PRESENT,2026-09-10,us-il/policy/acf/liheap-plan/fy2026/6,no,sections 6-9 bodies present
us-il,LIHEAP-ST-15,state,state plan,PRESENT,2026-09-10,us-il/policy/acf/liheap-plan/fy2026/12,no,section 12 body 4346 chars
us-il,LIHEAP-ST-16,state,state plan,PRESENT,2026-09-10,us-il/policy/acf/liheap-plan/fy2026/13,no,sections 13-16 bodies present
us-il,LIHEAP-ST-17,state,state plan,PRESENT,2026-09-10,us-il/policy/acf/liheap-plan/fy2026/17,no,sections 10 and 17 bodies present
us-il,LIHEAP-ST-18,state,state policy manual,REVIEW,,,partial,clearinghouse index lists no policy manual for this state; state agency site not inventoried in the queue
us-in,LIHEAP-ST-01,state,state plan,PRESENT,2026-09-10,us-in/policy/acf/liheap-plan/fy2026/1,no,"section 1.1 dates of operation opened (heating=yes, cooling=no)"
us-in,LIHEAP-ST-02,state,state plan,PRESENT,2026-09-10,us-in/policy/acf/liheap-plan/fy2026/1,no,section 1.2 allocation percentages in body
us-in,LIHEAP-ST-03,state,state plan,REVIEW,2026-09-10,us-in/policy/acf/liheap-plan/fy2026/1,no,"1.4-1.6 are yes/no boxes; the extractor keeps no checkbox state and 1.4a carries no description, so the policy cannot be read from the body"
us-in,LIHEAP-ST-04,state,state plan,PRESENT,2026-09-10,us-in/policy/acf/liheap-plan/fy2026/1,no,1.7b nominal assistance amount $0.00 in body
us-in,LIHEAP-ST-05,state,state plan,REVIEW,2026-09-10,us-in/policy/acf/liheap-plan/fy2026/1,no,1.8 (gross/net) and 1.9 (income types) are check boxes; checkbox state is not captured in the extracted text; narrative in 1.10-1.12 present
us-in,LIHEAP-ST-06,state,state plan,PRESENT,2026-09-10,us-in/policy/acf/liheap-plan/fy2026/2,no,2.1: State Median Income 60.00%
us-in,LIHEAP-ST-07,state,state plan,PRESENT,2026-09-10,us-in/policy/acf/liheap-plan/fy2026/2,no,2.3/2.4 priority narrative present (110 chars); yes/no boxes not captured
us-in,LIHEAP-ST-08,state,state plan,PRESENT,2026-09-10,us-in/policy/acf/liheap-plan/fy2026/2,no,2.6 minimum $100 / maximum $625; 2.5 variables are check boxes (state not captured) but narrative present
us-in,LIHEAP-ST-09,state,plan attachment / policy manual,EXTRACTABLE,,,no,"the extracted plan ends at the 'Plan Attachments' list (matrix is an attachment, not in the PDF); clearinghouse lists a state policy manual: https://www.in.gov/ihcda/files/Indiana-LIHEAP-Intake-and-Operations-Program-Manual-PY2024-version-1.0.pdf"
us-in,LIHEAP-ST-10,state,n/a,ABSENT,,,no,n/a: no cooling component operated (section 1.1)
us-in,LIHEAP-ST-11,state,state plan,PRESENT,2026-09-10,us-in/policy/acf/liheap-plan/fy2026/4,no,"4.1 threshold State Median Income 60.00%; 4.2-4.3 definitions; response hours 48,48"
us-in,LIHEAP-ST-12,state,state plan,PRESENT,2026-09-10,us-in/policy/acf/liheap-plan/fy2026/4,no,crisis benefit figures in section 4 ($400)
us-in,LIHEAP-ST-13,state,state plan,PRESENT,2026-09-10,us-in/policy/acf/liheap-plan/fy2026/5,no,section 5 body 5341 chars
